Player,Year,player_efficiency,WS/48,OBPM,2P,BPM,FT,MP,G,PTS,DBPM,2PA,PER
Corliss Williamson,3.0,14.169884279475982,0.08600000000000008,-0.8999999999999992,268.0,-2.9000000000000035,120.0,1374.0,50.0,659.0,-2.0,550.0,14.700000000000019
Corliss Williamson,4.0,14.553769185705912,0.102,-1.0,311.0,-1.9,163.0,1707.0,76.0,785.0,-0.8000000000000002,622.0,14.0
Corliss Williamson,5.0,14.5840409252669,0.09366666666666666,-1.1,216.66666666666663,-2.2,100.66666666666669,1124.0,46.0,534.0,-1.0666666666666669,430.0,15.2
Corliss Williamson,6.0,19.499471487360374,0.14399999999999996,0.3999999999999991,410.0,-1.3000000000000005,240.0,1701.0,78.0,1063.0,-1.8000000000000034,801.0,20.0
Corliss Williamson,7.0,14.254335274138773,0.11500000000000014,-0.8999999999999991,372.0,-1.5999999999999992,237.0,2061.0,82.0,987.0,-0.7,815.0,15.700000000000017
Corliss Williamson,8.0,13.228599110546382,0.12400000000000007,-1.5999999999999972,304.0,-2.599999999999996,144.0,1574.0,79.0,752.0,-1.0,602.0,14.400000000000007
Corliss Williamson,9.0,14.887144073346429,0.10633333333333336,-1.4666666666666677,182.0,-3.2666666666666697,130.0,1018.0,48.0,494.0,-1.8666666666666647,388.0,14.833333333333336
Corliss Williamson,10.0,8.137370165745859,0.021000000000000008,-5.599999999999996,41.0,-7.1000000000000005,38.0,362.0,37.0,126.0,-1.5,101.0,8.100000000000003
Corliss Williamson,11.0,12.75348691099476,0.054000000000000034,-3.200000000000001,236.0,-5.099999999999998,148.0,1337.0,68.0,620.0,-1.8999999999999992,461.0,12.699999999999996
David Lee,0.0,14.654232949512846,0.116,0.2,137.0,0.4,71.0,1129.0,67.0,345.0,0.2,230.0,15.4
David Lee,1.0,19.31649624494512,0.191,2.2,240.0,3.8,141.0,1731.0,58.0,621.0,1.6,400.0,20.2
David Lee,2.0,17.740688455008492,0.151,0.6,341.0,0.8,194.0,2356.0,81.0,876.0,0.2,616.0,18.0
David Lee,3.0,20.17758392351275,0.154,0.4,522.0,1.5,249.0,2824.0,81.0,1293.0,1.1,948.0,19.0
David Lee,4.0,22.90287313680027,0.16300000000000014,1.9000000000000032,686.0,2.9000000000000044,268.0,3019.0,81.0,1640.0,1.0,1250.0,22.200000000000035
David Lee,5.0,18.51792482915717,0.11000000000000004,0.10000000000000002,495.0,0.29999999999999993,210.0,2634.0,73.0,1203.0,0.10000000000000002,975.0,17.800000000000004
David Lee,6.0,19.535183875530414,0.113,1.1,464.0,0.4,219.0,2121.0,57.0,1147.0,-0.7,917.0,19.7
David Lee,7.0,19.822406260749904,0.15,1.1,602.0,2.5,255.0,2907.0,79.0,1459.0,1.5,1156.0,19.2
David Lee,8.0,20.162597902097907,0.16,-0.1,513.0,0.8,231.0,2288.0,69.0,1257.0,0.8,980.0,19.1
David Lee,9.0,19.408664823008845,0.168,-0.6,160.0,1.4,68.0,904.0,49.0,388.0,2.0,311.0,17.8
David Lee,10.0,20.66715946843854,0.1633333333333334,-0.2333333333333331,118.66666666666669,1.4666666666666663,47.33333333333334,602.0,36.66666666666666,284.6666666666667,1.7000000000000008,222.66666666666663,19.7
David Lee,11.0,20.66715946843854,0.1633333333333334,-0.2333333333333331,118.66666666666669,1.4666666666666663,47.33333333333334,602.0,36.66666666666666,284.6666666666667,1.7000000000000008,222.66666666666663,19.7
David Lee,12.0,19.442255924170624,0.18600000000000005,0.6999999999999997,248.0,3.200000000000001,80.0,1477.0,79.0,576.0,2.5,420.0,18.399999999999988
Marc Gasol,0.0,16.288658072193574,0.121,-0.2,350.0,1.2,275.0,2521.0,82.0,975.0,1.5,660.0,16.7
Marc Gasol,1.0,19.306491292021057,0.16399999999999995,2.1000000000000005,378.0,4.299999999999999,252.0,2469.0,69.0,1008.0,2.3000000000000003,650.0,19.300000000000004
Marc Gasol,2.0,16.783742459396755,0.146,0.20000000000000004,361.0,3.6,220.0,2586.0,81.0,951.0,3.4,684.0,16.8
Marc Gasol,3.0,17.655846413502104,0.166,0.3,356.0,3.9,237.0,2370.0,65.0,952.0,3.6,728.0,18.4
Marc Gasol,4.0,18.902547210300426,0.197,1.7,428.0,6.1,268.0,2796.0,80.0,1127.0,4.4,855.0,19.5
Marc Gasol,5.0,17.848651776649746,0.13699999999999998,0.0,334.0,2.9,185.0,1970.0,59.0,859.0,2.9,700.0,18.2
Marc Gasol,6.0,21.440104577595832,0.182,1.3,527.0,4.8,350.0,2687.0,81.0,1413.0,3.5,1055.0,21.7
Marc Gasol,7.0,18.030210496929094,0.098,-0.7,326.0,1.0,203.0,1791.0,52.0,861.0,1.7,704.0,17.7
Marc Gasol,8.0,21.33750177795337,0.145,2.1,428.0,4.2,278.0,2531.0,74.0,1446.0,2.2,892.0,20.2
Sam Mack,0.0,14.731445692883899,0.06000000000000004,-2.0,44.0,-3.4000000000000017,45.0,267.0,40.0,142.0,-1.5,96.0,13.699999999999998
Sam Mack,1.0,10.224475663716811,0.07099999999999998,-1.5,58.0,-2.0,35.0,904.0,52.0,292.0,-0.5,120.0,10.20000000000001
Sam Mack,2.0,12.211314710042435,0.037000000000000005,1.1,112.0,-2.4,62.0,1414.0,57.0,616.0,-3.4,290.0,12.4
Sam Mack,3.0,13.750154201292696,0.1283333333333333,2.933333333333333,53.33333333333334,0.0666666666666667,34.0,722.0,29.33333333333333,314.6666666666667,-2.833333333333333,110.0,15.466666666666665
Sam Mack,4.0,7.789927927927929,0.002,-2.4,16.0,-4.4,19.0,333.0,23.0,114.0,-2.0,58.0,8.0
Sam Mack,5.0,2.644289308176102,-0.035,-5.2,7.0,-6.4,5.0,159.0,12.0,40.0,-1.2,21.0,3.1
Derek Fisher,0.0,10.866902280130294,0.056,-2.5,82.0,-3.5,79.0,921.0,80.0,309.0,-1.0,189.0,11.0
Derek Fisher,1.0,13.02707897727273,0.104,-0.5,133.0,-1.3,115.0,1760.0,82.0,474.0,-0.8,297.0,12.9
Derek Fisher,2.0,11.231497789566758,0.07200000000000001,0.10000000000000002,61.0,-1.1,60.0,1131.0,50.0,296.0,-1.2,166.0,12.1
Derek Fisher,3.0,9.269158624514695,0.08300000000000014,-1.5999999999999963,115.0,-1.5999999999999963,105.0,1803.0,78.0,491.0,0.0,317.0,9.599999999999998
Derek Fisher,4.0,13.349689703808176,0.119,1.3,52.0,0.6999999999999998,50.0,709.0,20.0,229.0,-0.6,124.0,14.0
Derek Fisher,5.0,13.664133232016212,0.13400000000000026,2.199999999999996,130.0,0.7999999999999982,94.0,1974.0,70.0,786.0,-1.3000000000000012,317.0,14.0
Derek Fisher,6.0,11.534564156945915,0.0879999999999998,0.29999999999999993,254.0,-0.9000000000000019,100.0,2829.0,82.0,863.0,-1.1999999999999995,563.0,11.900000000000016
Derek Fisher,7.0,11.043145279819102,0.06599999999999992,-1.1999999999999995,151.0,-1.4000000000000032,122.0,1769.0,82.0,580.0,-0.19999999999999954,397.0,11.5
Derek Fisher,8.0,13.34076732673267,0.07999999999999999,0.29999999999999993,189.0,-1.0,175.0,2222.0,74.0,877.0,-1.3000000000000005,464.0,13.400000000000002
Derek Fisher,9.0,14.692740054074932,0.107,1.0,247.0,0.5,244.0,2589.0,82.0,1089.0,-0.5,592.0,14.8
Derek Fisher,10.0,11.511039352864008,0.083,-0.4,210.0,-1.6,262.0,2287.0,82.0,826.0,-1.3,519.0,11.4
Derek Fisher,11.0,14.734627389951088,0.121,1.1,227.0,-0.29999999999999993,166.0,2249.0,82.0,956.0,-1.5,501.0,13.800000000000002
Derek Fisher,12.0,14.734627389951088,0.121,1.1,227.0,-0.3,166.0,2249.0,82.0,956.0,-1.5,501.0,13.8
Derek Fisher,13.0,12.789582548136007,0.123,0.9,172.0,0.6,110.0,2441.0,82.0,814.0,-0.3,386.0,12.1
Derek Fisher,14.0,9.52611136057476,0.085,-1.2,134.0,-0.8,113.0,2227.0,82.0,615.0,0.4,334.0,9.3
Derek Fisher,15.0,9.016584675663903,0.078,-1.6,143.0,-1.2,83.0,2297.0,82.0,558.0,0.3,370.0,8.9
Derek Fisher,16.0,7.7656704244031785,0.03233333333333331,-2.466666666666665,62.66666666666666,-3.333333333333332,38.0,1005.3333333333336,42.0,233.33333333333331,-0.8666666666666668,159.33333333333334,7.566666666666667
Derek Fisher,17.0,7.8365199999999975,0.032,-2.2,16.666666666666668,-4.233333333333333,23.33333333333333,383.33333333333326,22.0,116.66666666666669,-2.033333333333333,54.0,7.800000000000002
Derek Fisher,18.0,7.8365199999999975,0.032,-2.2,16.666666666666668,-4.233333333333333,23.33333333333333,383.33333333333326,22.0,116.66666666666669,-2.033333333333333,54.0,7.800000000000002
Derek Fisher,19.0,10.503846638655464,0.10300000000000001,0.0,53.0,-0.5,55.0,1428.0,81.0,425.0,-0.5,132.0,10.099999999999998
Kevin Johnson,0.0,27.421081890331887,0.22000000000000008,5.599999999999996,582.0,5.199999999999996,519.0,2772.0,77.0,1710.0,-0.4,1101.0,23.70000000000002
Kevin Johnson,1.0,23.068140738185573,0.165,3.2,529.0,2.2,448.0,2899.0,78.0,1536.0,-0.9000000000000001,1079.0,19.9
Kevin Johnson,2.0,20.584309799147896,0.14800000000000005,1.4,281.0,0.1,226.0,1643.0,49.0,791.0,-1.4,557.0,18.1
Kevin Johnson,3.0,22.81115271539404,0.16999999999999996,3.2000000000000006,471.0,0.8999999999999999,380.0,2449.0,67.0,1340.0,-2.2999999999999994,953.0,20.600000000000005
Kevin Johnson,4.0,23.20158727810652,0.16899999999999998,2.799999999999999,242.0,0.4000000000000001,234.0,1352.0,47.0,730.0,-2.299999999999999,497.0,21.0
Kevin Johnson,5.0,23.843024912805177,0.195,4.700000000000002,321.0,3.2999999999999985,342.0,2007.0,56.0,1047.0,-1.3999999999999997,617.0,22.800000000000004
Kevin Johnson,6.0,23.879622648607977,0.21100000000000013,5.8000000000000025,352.0,4.1999999999999975,439.0,2658.0,70.0,1410.0,-1.5,688.0,22.899999999999984
Kevin Johnson,7.0,15.671508527131786,0.13100000000000014,-0.2,151.0,-0.8999999999999991,162.0,1290.0,50.0,476.0,-0.6999999999999998,321.0,15.600000000000017
Dan Gadzuric,0.0,10.970253947368416,0.07499999999999997,-3.5,70.0,-2.9,29.0,760.0,49.0,169.0,0.6999999999999997,144.0,11.199999999999996
Dan Gadzuric,1.0,16.75868571428571,0.141,-0.8000000000000002,183.0,1.7999999999999998,58.0,1260.0,75.0,424.0,2.6000000000000005,348.0,17.0
Dan Gadzuric,2.0,17.782507010656193,0.14000000000000007,-0.8,243.0,-0.1,107.0,1783.0,81.0,593.0,0.8,451.0,18.1
Dan Gadzuric,3.0,16.859138983050848,0.134,-1.2,171.0,-1.0,41.0,885.0,74.0,383.0,0.1,308.0,17.2
Dan Gadzuric,4.0,11.762959523809528,0.043,-3.5,108.0,-3.8,42.0,840.0,54.0,258.0,-0.3,227.0,11.9
Dan Gadzuric,5.0,10.888522471910115,0.006,-4.9,64.0,-5.6,33.0,534.0,51.0,161.0,-0.7,153.0,10.7
Dan Gadzuric,6.0,12.785617428267797,0.094,-3.0,117.0,-0.6,37.0,941.0,67.0,271.0,2.4,242.0,12.2
Dan Gadzuric,7.0,10.706124203821657,0.077,-4.5,39.0,-2.4,10.0,314.0,32.0,88.0,2.2,89.0,10.5
Dan Gadzuric,8.0,10.253419006479481,0.013999999999999999,-4.833333333333333,36.0,-4.166666666666668,6.666666666666668,308.6666666666667,28.0,78.66666666666667,0.6666666666666666,85.33333333333333,9.733333333333333
Howard Eisley,0.0,6.111228260869572,-0.0836666666666669,-6.299999999999965,20.666666666666668,-8.766666666666701,20.666666666666668,368.0,32.666666666666664,80.0,-2.4666666666666583,56.66666666666666,4.800000000000017
Howard Eisley,1.0,11.315973222530006,0.052000000000000005,-1.8,119.0,-3.1,70.0,1083.0,82.0,368.0,-1.4,236.0,11.1
Howard Eisley,2.0,13.338550405561993,0.081,0.2,181.0,-1.6,127.0,1726.0,82.0,633.0,-1.8000000000000005,401.0,13.599999999999998
Howard Eisley,3.0,10.58714547206166,0.060999999999999964,-1.5,119.0,-3.0,67.0,1038.0,50.0,368.0,-1.5,264.0,11.699999999999996
Howard Eisley,4.0,11.063147423664123,0.06899999999999999,-0.4,222.0,-1.8000000000000005,84.0,2096.0,82.0,708.0,-1.4,512.0,11.5
Howard Eisley,5.0,11.096820692497936,0.08699999999999998,0.6999999999999997,158.0,0.2999999999999999,104.0,2426.0,82.0,741.0,-0.4000000000000001,406.0,11.699999999999996
Howard Eisley,6.0,8.032791461412153,-0.021,-3.6,45.0,-5.1,39.0,609.0,39.0,171.0,-1.5,117.0,8.5
Howard Eisley,7.0,13.307442710655375,0.097,1.8,131.0,-0.2,89.0,2243.0,82.0,744.0,-2.0,291.0,14.1
Howard Eisley,8.0,11.335231983527795,0.05466666666666667,-0.4666666666666666,76.0,-2.7,50.66666666666666,971.3333333333336,44.66666666666666,306.6666666666667,-2.2000000000000006,192.0,12.366666666666665
Howard Eisley,9.0,9.028922268907566,0.0,-2.2,134.0,-5.3,66.0,1428.0,74.0,415.0,-3.0,302.0,9.3
Howard Eisley,10.0,9.028922268907566,0.0,-2.2,134.0,-5.300000000000007,66.0,1428.0,74.0,415.0,-3.0,302.0,9.299999999999994
Howard Eisley,11.0,9.272065989847718,0.03766666666666668,-3.166666666666666,14.0,-5.133333333333333,13.333333333333336,262.6666666666667,21.33333333333333,67.33333333333333,-1.9666666666666668,40.66666666666666,8.8
Howard Eisley,12.0,9.272065989847718,0.03766666666666668,-3.166666666666666,14.0,-5.133333333333333,13.333333333333336,262.6666666666667,21.33333333333333,67.33333333333333,-1.9666666666666668,40.66666666666666,8.8
David Benoit,0.0,13.487839793281653,0.085,-2.6,172.0,-2.9,81.0,1161.0,77.0,434.0,-0.3,361.0,12.1
David Benoit,1.0,12.450960280373824,0.06499999999999996,-2.5999999999999983,224.0,-3.0999999999999983,114.0,1712.0,82.0,664.0,-0.6000000000000004,494.0,11.300000000000008
David Benoit,2.0,11.370910280373833,0.07200000000000001,-3.1,127.0,-3.3000000000000003,68.0,1070.0,55.0,358.0,-0.2,302.0,10.9
David Benoit,3.0,14.749043454644216,0.12099999999999987,0.0,247.0,0.5,132.0,1841.0,71.0,740.0,0.5,472.0,13.900000000000048
David Benoit,4.0,12.3696445690974,0.09600000000000006,-0.39999999999999947,191.0,0.30000000000000043,87.0,1961.0,81.0,661.0,0.7999999999999989,389.0,12.200000000000017
David Benoit,5.0,9.760762243989307,0.06733333333333334,-1.7999999999999998,64.66666666666667,-3.9,40.66666666666666,748.6666666666665,51.33333333333334,280.0,-2.1,158.66666666666666,10.766666666666666
David Benoit,6.0,10.934078475336324,0.08,-2.0,66.0,-3.7,31.0,446.0,49.0,178.0,-1.7,134.0,11.1
Reggie Jackson,0.0,8.803834331337328,0.011,-2.6,38.0,-3.9,25.0,501.0,45.0,140.0,-1.3,97.0,9.2
Reggie Jackson,1.0,14.440859013091648,0.121,-0.3,125.0,-0.8,52.0,993.0,70.0,374.0,-0.6,221.0,14.2
Reggie Jackson,2.0,15.989270970575314,0.104,0.1,320.0,-0.4,158.0,2277.0,80.0,1047.0,-0.5,671.0,15.4
Reggie Jackson,3.0,17.404972222222213,0.105,2.1666666666666665,240.0,1.0,120.66666666666669,1512.0,51.33333333333334,744.6666666666665,-1.1666666666666663,503.33333333333326,17.53333333333333
Reggie Jackson,4.0,19.88411221122113,0.136,3.9,422.0,2.3,291.0,2424.0,79.0,1489.0,-1.6,910.0,19.6
Reggie Jackson,5.0,16.039514747191006,0.065,0.6,218.0,-1.4,118.0,1424.0,52.0,752.0,-2.1,493.0,14.9
Robert Horry,0.0,13.115682403433475,0.075,-2.0,311.0,0.0,143.0,2330.0,79.0,801.0,1.9,635.0,12.1
Robert Horry,1.0,15.182072573839664,0.12000000000000005,-0.6000000000000009,278.0,2.5,115.0,2370.0,81.0,803.0,3.0999999999999965,566.0,14.200000000000019
Robert Horry,2.0,14.396826422372225,0.097,0.2,154.0,2.5,86.0,2074.0,64.0,652.0,2.3,310.0,13.5
Robert Horry,3.0,14.215881928625667,0.08900000000000001,0.6,158.0,3.0,111.0,2634.0,71.0,853.0,2.4,344.0,13.7
Robert Horry,4.0,13.222711111111117,0.099,-0.06666666666666668,72.0,2.4000000000000004,40.0,930.0,36.0,282.0,2.5000000000000004,137.33333333333334,13.033333333333333
Robert Horry,5.0,14.805751824817516,0.1440000000000001,0.8999999999999992,181.0,4.800000000000003,117.0,2192.0,72.0,536.0,3.800000000000001,327.0,14.399999999999988
Robert Horry,6.0,12.975791666666662,0.109,0.600000000000001,47.0,3.5,34.0,744.0,38.0,188.0,2.9000000000000026,101.0,13.5
Robert Horry,7.0,14.2388350148368,0.161,0.10000000000000002,130.0,4.1000000000000005,89.0,1685.0,76.0,436.0,4.0,269.0,14.300000000000004
Robert Horry,8.0,10.589282293635787,0.078,-0.5,93.0,0.29999999999999993,59.0,1587.0,79.0,407.0,0.8000000000000002,224.0,11.0
Robert Horry,9.0,14.416504672897196,0.15399999999999994,0.9000000000000002,107.0,4.1000000000000005,108.0,2140.0,81.0,550.0,3.2000000000000006,257.0,14.5
Robert Horry,10.0,12.190611609048226,0.09800000000000003,0.20000000000000004,133.0,2.0,103.0,2343.0,80.0,522.0,1.8000000000000005,299.0,12.400000000000004
Robert Horry,11.0,13.525604651162796,0.171,0.1999999999999999,100.0,3.3000000000000016,69.0,1290.0,81.0,392.0,3.099999999999997,240.0,14.5
Robert Horry,12.0,14.303593839541547,0.157,-0.09999999999999984,106.0,3.5,86.0,1396.0,75.0,451.0,3.599999999999997,237.0,14.899999999999995
Robert Horry,13.0,12.739577834179359,0.14499999999999968,-0.19999999999999954,59.0,3.1999999999999926,44.0,1182.0,63.0,321.0,3.3999999999999932,148.0,13.5
Robert Horry,14.0,11.521896797153024,0.125,-0.5,40.0,2.7999999999999994,38.0,1124.0,68.0,268.0,3.2999999999999994,102.0,11.9
Robert Horry,15.0,9.434041166380787,0.08800000000000001,-2.3,20.0,0.9,18.0,583.0,45.0,112.0,3.2000000000000006,49.0,9.6
Robert Pack,0.0,11.954241610738249,0.05800000000000001,-3.0999999999999983,115.0,-3.4000000000000017,102.0,894.0,72.0,332.0,-0.30000000000000016,262.0,10.5
Robert Pack,1.0,18.118742875237487,0.09499999999999996,0.09999999999999988,284.0,-1.0,239.0,1579.0,77.0,810.0,-1.2000000000000015,598.0,16.4
Robert Pack,2.0,15.702018089725039,0.05699999999999996,-1.2000000000000004,217.0,-2.5,179.0,1382.0,66.0,631.0,-1.2000000000000004,474.0,15.0
Robert Pack,3.0,17.258260489510484,0.091,0.7,140.0,-0.6,137.0,1144.0,42.0,507.0,-1.3,323.0,16.9
Robert Pack,4.0,19.813452952029518,0.121,2.5,164.0,2.4,154.0,1084.0,31.0,560.0,-0.1,346.0,19.3
Robert Pack,5.0,14.834855780022433,0.02500000000000001,-0.633333333333333,160.66666666666666,-2.666666666666671,130.66666666666666,1188.0,36.0,514.0,-2.03333333333333,387.33333333333326,14.699999999999983
Robert Pack,6.0,7.953756849315065,-0.093,-6.0,30.0,-6.1000000000000005,25.0,292.0,12.0,94.0,-0.1,92.0,9.0
Robert Pack,7.0,14.84081837606838,0.077,0.0,75.0,-2.9,72.0,468.0,25.0,222.0,-2.8,170.0,17.1
Robert Pack,8.0,14.141590977443617,0.026000000000000002,-2.0,92.0,-5.3,63.0,665.0,29.0,259.0,-3.3000000000000003,219.0,14.599999999999998
Robert Pack,9.0,14.335976984126985,0.04299999999999999,-1.3000000000000005,169.0,-3.2,105.0,1260.0,74.0,479.0,-2.0,395.0,14.8
Robert Pack,10.0,7.761422727272728,0.028,-5.7,22.0,-5.7,5.0,220.0,26.0,49.0,0.0,52.0,8.0
Anthony Tolliver,0.0,7.557870192307693,0.01,-3.1,10.0,-3.2,5.0,208.0,19.0,52.0,-0.1,24.0,7.6
Anthony Tolliver,1.0,7.557870192307693,0.01,-3.1,10.0,-3.2,5.0,208.0,19.0,52.0,-0.1,24.0,7.6
Anthony Tolliver,2.0,15.037284512964256,-0.015999999999999997,-4.533333333333333,95.33333333333331,-6.533333333333332,68.66666666666667,951.3333333333336,30.66666666666667,359.33333333333326,-2.033333333333333,198.0,5.266666666666667
Anthony Tolliver,3.0,15.037284512964256,-0.015999999999999997,-4.533333333333333,95.33333333333331,-6.533333333333332,68.66666666666667,951.3333333333336,30.66666666666667,359.33333333333326,-2.033333333333333,198.0,5.266666666666667
Anthony Tolliver,4.0,14.031817914831128,0.11500000000000013,0.5,94.0,0.4,105.0,1362.0,65.0,434.0,-0.1,198.0,13.3
Anthony Tolliver,5.0,8.244249433106576,0.049,-1.7,46.0,-1.5,41.0,882.0,51.0,208.0,0.2,81.0,8.3
Anthony Tolliver,6.0,8.71853478712357,0.059000000000000025,-2.5,37.0,-3.2999999999999994,44.0,963.0,62.0,253.0,-0.7999999999999999,83.0,8.400000000000002
Anthony Tolliver,7.0,11.147984591679505,0.117,0.8000000000000002,27.0,0.3,33.0,1298.0,64.0,393.0,-0.5,60.0,11.0
Anthony Tolliver,8.0,11.199963687150838,0.07866666666666614,-0.1000000000000002,36.66666666666666,-1.466666666666655,36.0,954.6666666666664,50.66666666666666,321.3333333333333,-1.3999999999999881,68.66666666666667,10.233333333333404
Anthony Tolliver,9.0,10.618194630872484,0.09999999999999976,0.0,30.0,0.0,29.0,1341.0,72.0,383.0,0.0,60.0,10.200000000000024
Anthony Tolliver,10.0,12.074821936357482,0.07500000000000008,0.2,65.0,-0.6000000000000005,61.0,1477.0,65.0,461.0,-0.7999999999999997,121.0,11.100000000000007
George Lynch,0.0,17.486774687854705,0.10700000000000014,0.8999999999999994,291.0,1.5,99.0,1762.0,71.0,681.0,0.5,568.0,16.099999999999998
George Lynch,1.0,13.328138509968523,0.045999999999999985,-2.3999999999999995,135.0,-2.3000000000000003,62.0,953.0,56.0,341.0,0.1,274.0,12.400000000000002
George Lynch,2.0,11.781627470355733,0.08,-2.3,113.0,-2.0,53.0,1012.0,76.0,291.0,0.29999999999999993,259.0,11.400000000000004
George Lynch,3.0,15.142178470254965,0.07000000000000002,-1.0,129.0,0.2,60.0,1059.0,41.0,342.0,1.1999999999999995,260.0,15.400000000000002
George Lynch,4.0,17.024389149363696,0.079,0.4,239.0,0.3,111.0,1493.0,82.0,616.0,-0.1,486.0,16.8
George Lynch,5.0,11.571753612167303,0.09600000000000007,-1.0,138.0,2.100000000000005,53.0,1315.0,43.0,356.0,3.1000000000000103,326.0,12.799999999999995
George Lynch,6.0,13.498266970198673,0.1159999999999998,-0.3999999999999992,282.0,2.6999999999999944,113.0,2416.0,75.0,722.0,3.100000000000002,608.0,13.700000000000026
George Lynch,7.0,11.675431106077767,0.11800000000000005,-0.3000000000000002,259.0,2.299999999999998,123.0,2649.0,82.0,686.0,2.599999999999998,559.0,12.39999999999999
George Lynch,8.0,8.760111982082865,0.03800000000000002,-3.400000000000003,72.0,-1.3999999999999997,25.0,893.0,45.0,172.0,2.0,192.0,9.0
George Lynch,9.0,12.285870407481628,0.11300000000000004,-0.5999999999999999,119.0,1.0,41.0,1497.0,81.0,363.0,1.6999999999999995,280.0,12.900000000000004
George Lynch,10.0,9.129304526748973,0.07200000000000004,-1.7999999999999998,106.0,-1.3000000000000005,34.0,1701.0,78.0,375.0,0.5,236.0,9.699999999999998
George Lynch,11.0,7.502259378349413,0.0,-4.300000000000004,57.0,-2.6000000000000023,17.0,933.0,44.0,164.0,1.5999999999999963,152.0,7.899999999999982
Chris Webber,0.0,24.46132362592289,0.15399999999999994,2.9000000000000017,572.0,5.300000000000004,189.0,2438.0,76.0,1333.0,2.400000000000002,1023.0,21.70000000000001
Chris Webber,1.0,21.04902999516207,0.09300000000000001,2.7,424.0,4.8,117.0,2067.0,54.0,1085.0,2.1,793.0,20.1
Chris Webber,2.0,24.29634050179212,0.165,4.599999999999996,135.0,5.900000000000002,41.0,558.0,15.0,356.0,1.2000000000000008,242.0,23.60000000000001
Chris Webber,3.0,22.038447255880257,0.15899999999999986,2.9000000000000017,544.0,6.600000000000002,177.0,2806.0,72.0,1445.0,3.6999999999999975,1016.0,21.799999999999986
Chris Webber,4.0,20.690278034887854,0.14200000000000013,2.599999999999998,582.0,4.900000000000004,196.0,2809.0,71.0,1555.0,2.400000000000002,1136.0,20.899999999999988
Chris Webber,5.0,19.030986038394413,0.102,0.0,374.0,3.0,79.0,1719.0,42.0,839.0,3.0,744.0,19.5
Chris Webber,6.0,24.365027777777783,0.17899999999999994,2.799999999999999,721.0,5.900000000000002,311.0,2880.0,75.0,1834.0,3.100000000000001,1453.0,23.39999999999999
Chris Webber,7.0,23.98879160789845,0.18600000000000005,2.599999999999999,784.0,4.900000000000003,324.0,2836.0,70.0,1898.0,2.4000000000000004,1607.0,24.70000000000001
Chris Webber,8.0,24.954549975857066,0.2,3.3,527.0,6.2,253.0,2071.0,54.0,1322.0,2.9,1056.0,24.4
Chris Webber,9.0,20.989141113653695,0.127,0.7,656.0,3.8,215.0,2622.0,67.0,1542.0,3.1,1412.0,20.9
Chris Webber,10.0,16.997401925391095,0.061,-1.0,173.0,-0.3,81.0,831.0,23.0,430.0,0.6999999999999998,416.0,17.2
Chris Webber,11.0,18.70481476793249,0.056,-1.2,360.0,0.26666666666666644,120.66666666666669,1580.0,44.66666666666666,870.6666666666665,1.4666666666666668,826.0,17.533333333333335
Chris Webber,12.0,17.922156584860012,0.07400000000000001,-0.9,596.0,-0.4,263.0,2893.0,75.0,1518.0,0.5,1345.0,18.4
Chris Webber,13.0,15.118784184514,0.07566666666666667,-1.2000000000000002,190.0,0.9666666666666666,68.0,1214.0,40.66666666666666,456.0,2.1666666666666665,418.66666666666674,15.566666666666665
Chris Webber,14.0,15.118784184514,0.07566666666666667,-1.2000000000000002,190.0,0.9666666666666666,68.0,1214.0,40.66666666666666,456.0,2.1666666666666665,418.66666666666674,15.566666666666665
Chris Webber,15.0,11.626007936507936,0.025,-5.8,15.0,-3.5,5.0,126.0,9.0,35.0,2.3,31.0,10.7
Chris Webber,16.0,11.626007936507936,0.025,-5.8,15.0,-3.5,5.0,126.0,9.0,35.0,2.3,31.0,10.7
Terrell Brandon,0.0,14.222082866043618,0.02800000000000001,-2.2,251.0,-3.0,100.0,1605.0,82.0,605.0,-0.8,578.0,12.8
Terrell Brandon,1.0,18.483754623921087,0.117,0.1,284.0,-0.2,118.0,1622.0,82.0,725.0,-0.3,579.0,16.7
Terrell Brandon,2.0,15.439189922480626,0.091,-0.8000000000000002,223.0,-1.0,139.0,1548.0,73.0,606.0,-0.20000000000000004,516.0,15.0
Terrell Brandon,3.0,17.79431463539011,0.13699999999999998,2.0,293.0,2.5,159.0,1961.0,67.0,889.0,0.5,641.0,18.7
Terrell Brandon,4.0,23.525671595330742,0.237,6.0,419.0,6.0,338.0,2570.0,75.0,1449.0,-0.1,861.0,25.2
Terrell Brandon,5.0,19.612639818688983,0.181,3.8,474.0,4.6,268.0,2868.0,78.0,1519.0,0.8,1042.0,21.5
Terrell Brandon,6.0,19.288803251121077,0.136,3.1,308.0,3.0,132.0,1784.0,50.0,841.0,-0.1,638.0,20.2
Terrell Brandon,7.0,17.9083262119967,0.12200000000000005,2.466666666666668,133.33333333333334,1.7000000000000004,43.33333333333334,811.3333333333335,24.0,334.0,-0.7333333333333336,306.6666666666667,19.266666666666648
Terrell Brandon,8.0,20.56457441051411,0.159,3.6,433.0,2.9,187.0,2587.0,71.0,1212.0,-0.7,910.0,20.8
Terrell Brandon,9.0,19.351107408720317,0.145,2.8,478.0,2.5,195.0,2821.0,78.0,1250.0,-0.3,1043.0,20.0
