"playerID","year","stint","tmID","lgID","GP","GS","minutes","points","oRebounds","dRebounds","rebounds","assists","steals","blocks","turnovers","PF","fgAttempted","fgMade","ftAttempted","ftMade","threeAttempted","threeMade","PostGP","PostGS","PostMinutes","PostPoints","PostoRebounds","PostdRebounds","PostRebounds","PostAssists","PostSteals","PostBlocks","PostTurnovers","PostPF","PostfgAttempted","PostfgMade","PostftAttempted","PostftMade","PostthreeAttempted","PostthreeMade","note"
"barbole01","2003","1","PHO","NBA","70","0","1500","550","23","100","123","165","93","7","120","184","470","210","61","47","210","83","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"barnema02","2003","1","LAC","NBA","38","0","724","171","53","98","151","48","27","3","44","76","138","63","61","43","13","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"barroda01","2003","1","BOS","NBA","1","0","11","6","0","0","0","0","0","0","0","2","3","2","2","2","0","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0",
"barrybr01","2003","1","SEA","NBA","59","0","1803","635","21","183","204","342","85","16","139","121","427","215","110","91","252","114","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"barryjo01","2003","1","DEN","NBA","57","0","1101","351","25","98","123","147","57","8","53","66","297","120","71","60","138","51","5","0","100","21","4","14","18","10","3","0","4","4","24","8","3","2","9","3",
"bateeme01","2003","1","TOR","NBA","7","0","40","8","5","3","8","1","1","0","2","10","7","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"battish01","2003","1","MEM","NBA","79","0","1947","669","102","201","303","101","101","58","56","187","543","242","164","120","186","65","4","0","69","19","6","6","12","1","0","1","4","17","15","6","6","4","7","3",
"battito01","2003","1","BOS","NBA","23","0","501","136","39","79","118","21","8","20","24","55","117","56","33","23","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"battito01","2003","2","CLE","NBA","50","0","977","272","79","162","241","37","18","47","39","104","267","114","56","43","8","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"baxtelo01","2003","1","CHI","NBA","14","0","147","60","11","24","35","5","1","6","11","31","49","27","8","5","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"baxtelo01","2003","2","TOR","NBA","36","0","487","150","42","79","121","10","14","18","22","69","128","60","56","30","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"baxtelo01","2003","3","WAS","NBA","12","0","132","41","11","20","31","5","2","5","5","23","32","16","12","9","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"beaslje01","2003","1","MIA","NBA","2","0","5","2","0","1","1","0","0","0","0","0","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"bellra01","2003","1","UTA","NBA","82","0","2020","915","60","181","241","107","63","13","111","262","805","329","248","195","166","62","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"belltr01","2003","1","MEM","NBA","6","0","34","11","3","1","4","4","1","0","6","6","18","4","3","3","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"bendejo01","2003","1","IND","NBA","21","0","271","148","9","31","40","9","5","11","33","23","106","50","47","39","22","9","16","0","199","77","10","18","28","7","2","14","12","19","69","28","16","12","25","9",
"besttr01","2003","1","DAL","NBA","61","0","762","171","17","51","68","112","31","4","33","66","172","64","46","40","20","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"bibbymi01","2003","1","SAC","NBA","82","0","2980","1506","67","210","277","444","112","18","175","146","1170","527","373","304","378","148","12","0","497","240","9","41","50","84","23","5","35","40","196","84","55","48","55","24",
"billuch01","2003","1","DET","NBA","78","0","2758","1318","35","241","276","446","84","8","189","177","996","392","460","404","335","130","23","0","881","378","14","56","70","136","31","2","60","57","286","110","136","121","107","37",
"blakest01","2003","1","WAS","NBA","75","0","1392","444","18","99","117","209","57","7","128","100","407","157","67","55","202","75","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"blounco01","2003","1","CHI","NBA","46","0","756","207","76","130","206","45","38","19","35","86","206","97","24","13","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"blounco01","2003","2","TOR","NBA","16","0","294","38","22","47","69","10","11","5","8","49","47","18","3","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"blounma01","2003","1","BOS","NBA","82","0","2402","843","207","382","589","75","80","106","150","253","604","342","221","159","0","0","4","0","144","48","10","27","37","4","6","8","9","17","35","17","19","14","0","0",
"boganke01","2003","1","ORL","NBA","73","0","1787","498","106","211","317","98","46","10","75","128","454","183","103","65","187","67","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"boothca01","2003","1","SEA","NBA","71","0","1206","345","86","194","280","28","17","101","45","150","290","135","94","75","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"boozeca01","2003","1","CLE","NBA","75","0","2592","1162","230","627","857","148","74","55","134","199","900","471","285","219","6","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"borchcu01","2003","1","UTA","NBA","16","0","258","58","13","41","54","15","4","14","18","40","56","22","18","14","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"boshch01","2003","1","TOR","NBA","75","0","2510","861","191","366","557","78","59","106","107","215","712","327","288","202","14","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"boumtru01","2003","1","POR","NBA","9","0","26","4","0","1","1","1","0","1","0","2","5","1","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"bowenbr01","2003","1","SAS","NBA","82","0","2624","565","45","208","253","113","84","33","90","166","502","211","114","66","212","77","10","0","298","60","6","23","29","10","4","3","4","24","63","23","13","3","29","11",
"bowenry01","2003","1","DEN","NBA","52","0","392","46","39","48","87","18","18","16","6","47","53","18","12","10","0","0","4","0","6","2","0","0","0","0","0","0","0","0","1","1","0","0","0","0",
"boykiea01","2003","1","DEN","NBA","82","0","1849","839","42","101","143","295","51","3","100","84","766","321","162","142","171","55","5","0","121","67","6","6","12","19","5","1","6","6","63","28","7","6","14","5",
"bradlmi01","2003","1","TOR","NBA","5","0","38","3","1","10","11","1","1","0","3","6","3","1","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"bradlmi01","2003","2","ATL","NBA","11","0","60","12","5","7","12","0","2","0","4","8","12","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"bradlsh01","2003","1","DAL","NBA","66","0","773","219","72","101","173","20","33","74","17","130","188","89","49","41","1","0","2","0","3","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0",
"braggto01","2003","1","HOU","NBA","11","0","132","34","15","19","34","6","4","2","12","21","28","13","12","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"braggto01","2003","2","WAS","NBA","4","0","22","6","3","2","5","1","0","0","1","8","5","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"brandel01","2003","1","LAC","NBA","69","0","2670","1379","269","445","714","227","64","154","193","229","982","484","532","411","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"bremejr01","2003","1","CLE","NBA","31","0","403","110","7","26","33","39","18","4","19","27","137","39","20","13","66","19","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"bremejr01","2003","2","GSW","NBA","5","0","40","8","2","1","3","12","0","0","5","5","21","4","0","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"breweja01","2003","1","IND","NBA","13","0","160","32","2","9","11","17","7","0","10","9","35","13","6","1","14","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"brezepr01","2003","1","IND","NBA","18","0","72","28","5","10","15","3","0","3","6","13","26","12","6","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"brownda02","2003","1","NJN","NBA","3","0","17","3","3","2","5","0","2","0","1","2","10","1","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"brownde02","2003","1","SAS","NBA","58","0","627","234","38","92","130","33","15","4","38","61","196","85","74","60","14","4","9","0","130","52","4","14","18","9","3","1","7","18","37","18","17","10","10","6",
"brownke01","2003","1","BOS","NBA","21","0","408","110","18","50","68","25","17","2","12","38","99","45","13","8","32","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"brownke01","2003","2","CLE","NBA","34","0","561","179","23","55","78","39","13","5","17","42","155","72","14","9","67","26","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"brownkw01","2003","1","WAS","NBA","74","0","2239","805","178","372","550","112","66","52","140","144","589","288","334","228","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"brownpj01","2003","1","NOH","NBA","80","0","2753","836","237","453","690","155","78","73","101","203","712","339","185","158","1","0","7","0","255","62","29","39","68","15","3","11","13","16","71","26","11","10","0","0",
"brownti01","2003","1","NOH","NBA","3","0","17","6","0","1","1","2","0","0","7","1","4","2","4","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"brunsri01","2003","1","TOR","NBA","3","0","10","4","0","0","0","2","0","0","0","0","4","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"brunsri01","2003","2","CHI","NBA","37","0","402","114","9","28","37","80","25","3","33","44","101","38","31","27","23","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"bryanko01","2003","1","LAL","NBA","65","0","2447","1557","103","256","359","330","112","28","171","176","1178","516","533","454","217","71","22","0","973","539","18","86","104","121","42","7","61","59","460","190","166","135","97","24",
"buckngr01","2003","1","PHI","NBA","53","0","703","164","28","75","103","45","21","4","34","77","175","66","27","20","44","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"buforro01","2003","1","SAC","NBA","22","0","141","41","6","9","15","7","6","1","4","9","56","19","6","3","2","0","5","0","32","12","0","5","5","3","2","0","0","2","12","5","2","1","3","1",
"butleca01","2003","1","MIA","NBA","68","0","2030","623","92","234","326","126","75","13","91","162","631","240","176","133","42","10","13","0","511","167","18","92","110","31","28","7","23","45","153","59","57","47","11","2",
"butlemi02","2003","1","WAS","NBA","41","0","552","134","24","47","71","32","22","4","24","54","124","54","24","15","30","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"butlera01","2003","1","MIA","NBA","45","0","675","304","4","57","61","23","10","13","28","72","250","119","21","16","108","50","10","0","58","21","0","11","11","2","1","0","1","12","22","9","0","0","9","3",
"cabarza01","2003","1","PHO","NBA","49","0","570","203","26","73","99","40","10","13","54","75","197","81","53","35","32","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"cambyma01","2003","1","DEN","NBA","72","0","2162","622","211","516","727","132","86","187","98","239","549","262","136","98","2","0","5","0","194","63","14","43","57","12","4","7","6","21","55","27","14","8","2","1",
"campbel01","2003","1","DET","NBA","65","0","892","361","52","157","209","45","21","50","63","137","314","138","124","85","0","0","14","0","124","30","10","15","25","10","6","9","9","28","35","10","18","10","0","0",
"cardibr01","2003","1","GSW","NBA","76","0","1634","733","100","217","317","103","66","20","84","206","466","220","271","238","124","55","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"carroma01","2003","1","POR","NBA","13","0","48","13","0","3","3","1","0","0","2","3","11","5","2","2","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"carroma01","2003","2","SAS","NBA","3","0","22","6","1","2","3","1","1","0","4","5","5","2","4","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"cartean01","2003","1","SAS","NBA","5","0","87","22","2","9","11","12","4","0","12","9","37","11","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"cartema01","2003","1","LAL","NBA","4","0","50","22","0","3","3","2","0","0","6","5","14","5","12","11","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"cartema01","2003","2","NOH","NBA","6","0","60","20","2","6","8","2","0","0","3","5","21","6","8","5","8","3","1","0","2","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0",
"cartevi01","2003","1","TOR","NBA","73","0","2785","1645","95","254","349","348","88","65","223","212","1457","608","417","336","243","93","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"cassesa01","2003","1","MIN","NBA","81","0","2838","1603","44","227","271","592","102","18","220","247","1270","620","331","289","186","74","16","0","497","265","3","37","40","70","12","3","43","53","202","94","61","52","60","25",
"catoke01","2003","1","HOU","NBA","69","0","1743","418","153","319","472","72","52","96","84","203","360","161","142","96","0","0","5","0","148","29","14","20","34","2","5","4","5","18","22","13","7","3","0","0",
"chandty01","2003","1","CHI","NBA","35","0","782","213","82","188","270","23","17","43","38","87","158","67","118","79","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"cheanca01","2003","1","GSW","NBA","79","0","2067","603","77","183","260","136","60","12","85","184","578","278","77","47","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"chrisdo01","2003","1","SAC","NBA","82","0","2780","831","69","260","329","347","151","41","155","186","688","317","172","148","142","49","12","0","461","166","17","57","74","47","22","5","22","35","141","56","48","41","33","13",
"clarkke01","2003","1","UTA","NBA","2","0","27","4","1","6","7","1","1","0","0","1","6","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"claxtsp01","2003","1","GSW","NBA","60","0","1595","634","38","118","156","267","97","9","102","146","524","224","224","182","22","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"cleavma01","2003","1","CLE","NBA","4","0","92","15","1","6","7","19","4","2","5","13","23","7","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"colemde01","2003","1","PHI","NBA","34","0","843","271","45","147","192","46","23","26","57","79","259","107","65","49","36","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"colesbi01","2003","1","MIA","NBA","22","0","170","28","2","8","10","15","3","0","9","27","34","12","6","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"collija02","2003","1","ATL","NBA","20","0","545","226","36","75","111","17","11","11","31","71","165","79","85","67","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"collija03","2003","1","UTA","NBA","81","0","1732","482","117","199","316","77","26","18","79","255","295","147","262","188","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"collija04","2003","1","NJN","NBA","78","0","2220","462","143","257","400","153","67","56","97","251","384","163","184","136","2","0","11","0","266","40","18","26","44","17","3","10","15","49","38","14","16","12","0","0",
"cookbr01","2003","1","LAL","NBA","35","0","442","155","31","70","101","20","16","16","17","64","141","67","28","21","5","0","13","0","45","12","3","9","12","1","1","0","3","7","15","5","2","2","0","0",
"cookom01","2003","1","POR","NBA","17","0","139","14","3","3","6","24","10","0","10","14","27","7","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"crawfch01","2003","1","ATL","NBA","56","0","1207","569","58","117","175","45","37","20","55","131","471","211","119","103","113","44","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"crawfja01","2003","1","CHI","NBA","80","0","2811","1383","46","237","283","405","111","29","193","161","1318","509","240","200","521","165","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"croshau01","2003","1","IND","NBA","77","0","1051","387","60","183","243","52","24","14","55","101","307","119","104","93","144","56","13","0","214","63","13","27","40","12","4","3","6","17","55","19","21","17","24","8",
"curryed01","2003","1","CHI","NBA","73","0","2154","1070","143","308","451","68","24","83","177","258","840","417","350","235","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"currymi01","2003","1","TOR","NBA","70","0","1229","204","22","65","87","53","23","5","48","153","196","76","58","49","15","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"dalemsa01","2003","1","PHI","NBA","82","0","2198","652","194","432","626","21","44","189","86","273","499","270","174","112","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"dampier01","2003","1","GSW","NBA","74","0","2403","913","344","543","887","60","33","137","131","227","650","348","332","217","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"daniean01","2003","1","SEA","NBA","71","0","1512","571","23","119","142","298","45","6","61","64","398","187","184","155","116","42","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"daniema01","2003","1","DAL","NBA","56","0","1039","477","66","80","146","116","53","12","44","51","411","203","78","60","36","11","5","0","184","79","10","21","31","15","10","3","15","14","75","32","22","14","7","1",
"davisan01","2003","1","TOR","NBA","15","0","538","129","49","94","143","14","8","8","21","45","120","46","49","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"davisan01","2003","2","CHI","NBA","65","0","2032","579","158","370","528","123","29","57","93","161","540","220","181","139","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"davisba01","2003","1","NOH","NBA","67","0","2686","1532","66","221","287","501","158","27","215","178","1402","554","352","237","582","187","7","0","261","127","6","23","29","49","11","5","19","21","114","43","33","25","49","16",
"davisda01","2003","1","POR","NBA","76","0","1682","331","158","240","398","72","43","62","40","154","281","133","106","65","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"davishu01","2003","1","DET","NBA","3","0","23","0","0","0","0","1","0","0","1","4","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"davishu01","2003","2","NJN","NBA","14","0","55","4","2","6","8","3","2","0","2","8","9","1","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"davisjo02","2003","1","ATL","NBA","4","0","23","5","1","4","5","0","0","0","2","3","5","2","1","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"davisri01","2003","1","CLE","NBA","22","0","796","336","18","103","121","111","25","8","68","51","311","134","75","51","48","17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"davisri01","2003","2","BOS","NBA","57","0","1678","804","59","178","237","148","71","14","121","120","639","312","198","145","92","35","4","0","123","47","3","9","12","14","2","0","12","7","40","16","16","11","10","4",
"declean01","2003","1","ORL","NBA","71","0","1211","230","131","186","317","44","47","32","54","217","195","93","54","44","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"delkto01","2003","1","DAL","NBA","33","0","509","197","16","43","59","28","27","7","17","46","184","70","44","37","66","20","1","0","5","0","0","1","1","2","1","0","0","0","0","0","0","0","0","0",
"dialde01","2003","1","ORL","NBA","9","0","86","26","5","8","13","2","6","0","1","6","28","9","8","6","9","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"diawbo01","2003","1","ATL","NBA","76","0","1919","342","111","231","342","182","59","37","126","191","313","140","93","56","26","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"dickada01","2003","1","ATL","NBA","23","0","143","49","4","12","16","18","9","0","13","22","49","21","6","4","10","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"dickada01","2003","2","POR","NBA","20","0","151","46","3","7","10","20","8","0","13","22","49","16","8","7","20","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"dickeka01","2003","1","POR","NBA","3","0","12","7","2","0","2","0","0","0","1","3","3","3","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"diopde01","2003","1","CLE","NBA","56","0","730","126","72","127","199","34","26","51","29","116","147","57","20","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"divacvl01","2003","1","SAC","NBA","81","0","2317","800","136","327","463","432","57","77","173","222","668","314","260","170","13","2","12","0","235","79","22","37","59","22","4","5","14","31","71","31","23","17","0","0",
"dixonju01","2003","1","WAS","NBA","71","0","1478","664","30","118","148","137","82","4","104","111","637","247","139","111","198","59","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"doleami01","2003","1","NYK","NBA","46","0","685","231","60","129","189","30","17","30","37","84","225","100","36","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"doleami01","2003","2","DEN","NBA","26","0","344","94","28","48","76","14","6","6","11","58","97","40","16","14","0","0","5","0","49","10","2","5","7","3","0","0","1","8","10","5","0","0","0","0",
"doolike01","2003","1","LAC","NBA","58","0","1137","360","17","62","79","130","45","6","65","108","352","137","94","78","46","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"drewbr01","2003","1","NOH","NBA","15","0","78","12","0","6","6","13","4","0","8","1","18","4","3","3","7","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"drobnpr01","2003","1","LAC","NBA","61","0","949","382","54","142","196","39","22","24","48","85","379","149","86","73","36","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"duncati01","2003","1","SAS","NBA","69","0","2527","1538","227","632","859","213","62","185","183","164","1181","592","588","352","12","2","10","0","405","221","33","80","113","32","8","20","42","34","159","83","87","55","1","0",
"dunlemi02","2003","1","GSW","NBA","75","0","2336","877","87","355","442","220","68","13","143","169","720","323","185","137","254","94","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"duprero01","2003","1","CHI","NBA","47","0","893","292","55","112","167","55","32","18","51","134","282","111","105","66","9","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"ebind01","2003","1","MIN","NBA","17","0","32","13","2","1","3","3","0","4","3","6","14","6","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"eisleho01","2003","1","NYK","NBA","33","0","730","220","7","59","66","156","30","3","50","85","202","80","36","32","85","28","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"eisleho01","2003","2","PHO","NBA","34","0","727","240","13","50","63","117","26","2","48","52","249","86","53","44","78","24","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"elsonfr01","2003","1","DEN","NBA","62","0","875","218","65","138","203","32","35","39","35","145","199","94","45","30","1","0","4","0","60","15","1","8","9","2","2","1","3","14","12","7","2","1","0","0",
"elyme01","2003","1","LAC","NBA","42","0","510","157","48","53","101","22","9","17","20","68","153","66","42","25","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"evansre01","2003","1","SEA","NBA","75","0","1280","217","156","252","408","33","54","10","65","176","165","67","148","83","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"fergude01","2003","1","POR","NBA","7","0","32","13","0","4","4","1","0","0","1","0","12","5","2","0","8","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"finlemi01","2003","1","DAL","NBA","72","0","2778","1342","78","247","325","212","84","39","83","118","1159","514","193","164","370","150","5","0","196","65","6","10","16","13","4","3","9","8","68","26","10","6","26","7",
"fishede01","2003","1","LAL","NBA","82","0","1769","580","30","122","152","187","103","4","79","115","576","203","153","122","179","52","22","0","506","166","10","46","56","49","18","0","19","47","148","60","35","23","55","23",
"fizerma01","2003","1","CHI","NBA","46","0","738","360","61","141","202","43","16","8","51","97","350","134","120","90","17","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"fordal02","2003","1","HOU","NBA","9","0","41","15","3","8","11","3","0","1","3","9","11","6","6","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"fordtj01","2003","1","MIL","NBA","55","0","1472","391","37","140","177","356","60","3","139","123","398","153","98","80","21","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"fortsda01","2003","1","DAL","NBA","56","0","625","217","114","136","250","9","12","11","37","148","139","71","92","75","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"fosteje01","2003","1","IND","NBA","82","0","1961","497","248","362","610","64","71","27","60","189","362","197","154","103","4","0","16","0","308","58","44","61","105","12","13","5","13","37","43","25","10","8","1","0",
"fowlktr01","2003","1","DET","NBA","36","0","261","44","18","35","53","14","9","3","12","37","48","15","18","13","8","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"foxri01","2003","1","LAL","NBA","38","0","846","183","29","73","102","98","29","4","48","99","186","73","30","22","61","15","16","0","145","18","6","17","23","18","3","2","9","21","20","8","2","1","7","1",
"foylead01","2003","1","GSW","NBA","44","0","572","137","54","113","167","17","6","46","21","68","130","59","35","19","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"frahmri01","2003","1","SEA","NBA","54","0","469","183","12","44","56","24","16","4","7","50","139","63","26","23","92","34","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"francst01","2003","1","HOU","NBA","79","0","3194","1310","116","317","433","493","139","35","294","257","1117","450","435","337","250","73","5","0","222","96","6","36","42","38","7","1","21","18","70","30","40","29","17","7",
"fullehi01","2003","1","ATL","NBA","4","0","43","8","4","7","11","2","0","1","4","5","8","3","6","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"gadzuda01","2003","1","MIL","NBA","75","0","1260","424","126","220","346","28","51","105","45","186","349","183","118","58","1","0","1","0","9","4","0","1","1","2","1","0","0","1","4","2","1","0","0","0",
"gainere01","2003","1","ORL","NBA","38","0","364","69","8","31","39","40","11","2","18","22","86","25","25","16","10","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"garcial01","2003","1","SAS","NBA","2","0","13","3","0","0","0","0","2","0","1","0","7","1","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"garneke01","2003","1","MIN","NBA","82","0","3231","1987","245","894","1139","409","120","178","212","202","1611","804","465","368","43","11","18","0","782","438","39","224","263","92","24","41","75","57","372","168","125","97","16","5",
"garripa01","2003","1","ORL","NBA","2","0","22","2","0","0","0","1","0","0","0","2","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"gasolpa01","2003","1","MEM","NBA","78","0","2458","1381","206","394","600","198","44","132","187","185","1049","506","511","365","15","4","4","0","134","74","4","16","20","10","4","6","5","10","49","28","20","18","0","0",
"georgde01","2003","1","LAL","NBA","82","0","1951","604","87","245","332","112","81","38","88","189","571","233","96","73","186","65","22","0","470","121","11","39","50","11","21","8","11","45","100","43","20","13","59","22",
"gilled01","2003","1","POR","NBA","22","0","157","50","4","13","17","16","9","1","12","16","36","15","20","17","8","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"gillke01","2003","1","CHI","NBA","56","0","1411","539","61","129","190","89","65","16","83","107","548","215","136","100","38","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"ginobem01","2003","1","SAS","NBA","77","0","2260","987","86","258","344","291","136","16","161","181","789","330","298","239","245","88","10","0","280","130","15","38","53","31","17","1","21","30","94","42","44","36","35","10",
