tmID,year,stint,GP,GS,minutes,points,oRebounds,dRebounds,rebounds,assists,steals,blocks,turnovers,PF,fgAttempted,fgMade,ftAttempted,ftMade,threeAttempted,threeMade,PostGP,PostGS,PostMinutes,PostPoints,PostoRebounds,PostdRebounds,PostRebounds,PostAssists,PostSteals,PostBlocks,PostTurnovers,PostPF,PostfgAttempted,PostfgMade,PostftAttempted,PostftMade,PostthreeAttempted,PostthreeMade,note,nameGiven,firstseason,lastseason,height_x,weight_x,age,g,mp,per,ts,3par,ftr,orb,drb,trb,ast,stl,blk,tov,usg,column_s,ows,dws,ws,ws_48,column_x,obpm,dbpm,bpm,vorp,ows_48,dws_48,shot,team_mar,team_mp,team_gm,year_3par,team_ts,tm_usg,tm_ts_w_o_plyr,reb_vers,defense,val_shot,offense,mpg_int,raw_spm,min,raw_contrib,tm_sum,tm_adj,bpm_2,stderr,contrib,vorp_2,reb_vers_2,val_shot_2,offense_2,defense_2,mpg,raw_obpm,contrib_2,tm_ortg,tm_sum_2,tm_adj_2,tm_drtg,obpm_2,ostderr,ocontrib,ovorp,dbpm_2,dstderr,dcontrib,dvorp,sum_spm,min_2,mpg_2,rempg,bpm_3,contrib_3,vorp_3,vorp_gm,o_bpm,ocontrib_2,ovorp_2,ovorp_gm,d_bpm,dcontrib_2,dvorp_2,dvorp_gm,exp_bpm,truetalentbpm,exp_min,truetalentvorp,truetimevorp,worp,o_worp,d_worp,adjusted_worp,estimated_position,bbref_pos,age_on_feb_1,yrs_experience,height_y,weight_y,rounded_position,rounded_age
POR,2000,1.142857143,69,0,1975.285714,798,103.8571429,231,334.8571429,196.2857143,62.85714286,40.71428571,113.4285714,162.7142857,639.7142857,307.4285714,197,150.4285714,95.71428571,32.71428571,2.142857143,0,61.57142857,24.71428571,2.428571429,5.857142857,8.285714286,4.714285714,1.285714286,0.714285714,3.714285714,4.142857143,21.28571429,8.571428571,7.571428571,6.142857143,5.142857143,1.428571429,,,0,0,77.42857143,202.2857143,28.28571429,72.71428571,2010.714286,16.41428571,0.531428571,0.100285714,0.311,6.871428571,12.8,9.942857143,17.2,1.928571429,1.314285714,13.61428571,20.44285714,,3.414285714,2.471428571,5.885714286,0.134285714,,0.871428571,0.442857143,1.314285714,1.828571429,0.073714286,0.060571429,17.65714286,5.142857143,19776.42857,82,0.167,0.543142857,338530.7143,0.543428571,0.724285714,0.185714286,0.034285714,-0.774285714,-0.061428571,0.075714286,0.508428571,0.178571429,-0.03,1.242857143,1.314285714,2.2,0.814285714,1.842857143,0.528571429,0.257142857,-0.428571429,0.1,-0.028571429,0.4,0.357142857,3.314285714,1.457142857,0.514285714,1.8,0.9,1.457142857,0.628571429,1.485714286,0.414285714,1.628571429,0.185714286,0.328571429,0.485714286,0.514285714,26.85714286,25.51428571,1.314285714,0.814285714,1.842857143,1.971428571,0.9,0.628571429,1.485714286,1.6,0.414285714,0.185714286,0.328571429,0.342857143,0.6,0.928571429,0.602857143,1.957142857,2.114285714,4.942857143,4.028571429,0.9,5.742857143,2.542857143,2.571428571,28.84,6.285714286,77.71428571,202.2857143,2.428571429,28.85714286
POR,2001,1,71.125,0,1902.25,797.5,105.625,230.875,336.5,186.625,67.5,33.125,103.5,140.125,660.125,301.375,192,146,133.75,48.75,2.75,0,68.125,24.375,3.25,8,11.25,5,2.375,0.875,3.5,6.5,23.125,8.5,7.5,5.875,4.375,1.5,,,0,0,76.875,204.25,26.875,61.875,1859.75,15.1125,0.507,0.153,0.3245,6.35,13.275,9.9125,18.1,1.9375,1.1625,15.8625,20.475,,3.4,2.2875,5.6875,0.1015,,0.0625,0.2875,0.3375,2.075,0.04675,0.05475,17.225,3.6125,19811.25,82,0.17,0.533875,338779.375,0.533375,1.29,0.08375,0.03625,-1.5,-0.295,-0.4225,0.469875,0.78625,1.24,0.62125,0.2,2.65,1.1625,2.1,0.625,0.275,-1,0.1,-0.175,-0.1625,0.65,2.0125,1.65,0.15,1.6,5.55E-17,1.75,0.8375,1.625,0.2,1.925,0.3125,0.4625,-0.2375,0.45,26.325,24.15,0.2,1.1625,2.1,1.8875,5.55E-17,0.8375,1.625,1.475,0.2,0.3125,0.4625,0.3875,0.075,0.35,0.53125,2.125,2.425,5.7,4.4,1.275,6.5125,2.35,2.5,27.41625,4,77.25,204.25,2.5,27.5
POR,2002,1,72.75,0,1883.875,731.875,86.25,208.5,294.75,172.25,62.5,28.375,107.5,145.125,611.75,278.25,181.25,133.5,124.5,41.875,6.125,0,162,65.25,9.25,17.625,26.875,16.75,4.625,1.875,8.5,14.5,53.125,23.375,18.75,13.375,13.625,5.125,,,0,0,76.875,204.875,27.25,76.75,2423,16.3125,0.5325,0.211625,0.299125,5.375,12.4125,8.8875,16.65,1.725,1.075,11.0125,20.125,,4.3125,2.3,6.5875,0.132625,,1.35,-0.2375,1.0875,1.85,0.086375,0.04625,17.8625,3.595,19830,82,0.181,0.52825,342406.375,0.528,0.1925,-0.24375,0.08875,0.24625,0.415,0.605,0.611,0.345,1.625,0.535,1.15,2.125,0.6625,1.8625,0.1,0.325,0.6875,0.025,0.2125,1.3625,0.8,2.4625,2.5125,0.075,1.125,1.45,1.4125,0.875,1.9,-0.3,1.5625,-0.2125,-0.0375,1.75,0.6,31.4875,29.9125,1.15,0.6625,1.8625,2.0375,1.45,0.875,1.9,2.05,-0.3,-0.2125,-0.0375,-0.025,1.3,1.2125,0.65375,2.1375,2.1375,5.0875,5.175,-0.075,5.7625,2.3,2.5,27.775,5,77.25,204.875,2.375,27.75
POR,2003,1.384615385,41.92307692,0,1180.846154,413.3076923,53.15384615,121.2307692,174.3846154,114.7692308,38,28.53846154,60.69230769,87.53846154,358.2307692,158.8461538,92.84615385,67.69230769,80.61538462,27.92307692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,77.84615385,208.1538462,27.76923077,68.53846154,1881.615385,13.4,0.510384615,0.196769231,0.270076923,5.069230769,13.00769231,9.069230769,14.83076923,1.569230769,1.538461538,14.77692308,19.53076923,,2.061538462,1.715384615,3.761538462,0.072769231,,-0.615384615,-0.430769231,-1.061538462,0.992307692,0.034076923,0.038692308,16.63846154,-0.019230769,19876.15385,82,0.182,0.526384615,338573.2308,0.526230769,-0.153076923,-0.182307692,0.011538462,-0.666923077,-0.243846154,-1.245384615,0.473384615,0.013076923,-0.335384615,0.063846154,-1.192307692,2.292307692,0.061538462,1,-0.076923077,0.261538462,-0.746153846,-0.069230769,-0.138461538,-0.738461538,-0.023076923,0.607692308,0.507692308,0.069230769,-0.646153846,-0.715384615,1.523076923,-0.015384615,0.792307692,-0.476923077,1.7,0.069230769,0.215384615,-0.207692308,0.461538462,25.93846154,24.54615385,-1.192307692,0.061538462,1,1.015384615,-0.715384615,-0.015384615,0.792307692,0.846153846,-0.476923077,0.069230769,0.215384615,0.169230769,-0.361538462,-0.707692308,0.423076923,1.223076923,1.261538462,2.738461538,2.130769231,0.584615385,3.423076923,2.6,2.692307692,28.25461538,5.846153846,78.07692308,208.7692308,2.538461538,28.23076923
POR,2004,1,63.58333333,0,1823.916667,677,99.41666667,241.5833333,341,138.5,51.16666667,73.08333333,110.4166667,166.9166667,552.6666667,259.6666667,178.5,125.4166667,87.25,32.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,79.5,212.4166667,27.08333333,42.58333333,1300.666667,13.9,0.5105,0.124636364,0.345181818,6.3,16.03333333,11.2,13.775,1.425,2.5,19.25,17.55,,1.608333333,0.95,2.558333333,0.080166667,,-0.875,0.133333333,-0.725,0.7,0.04375,0.036416667,14.85833333,-1.980833333,19923.75,82,0.187,0.5145,340850.4167,0.514333333,-0.3675,0.071666667,-0.0075,0.030833333,-0.16,-0.425,0.326,0.2075,-0.880833333,-0.2975,-0.733333333,2.641666667,0.066666667,0.725,-0.108333333,0.258333333,-0.741666667,-0.15,-0.075,-0.858333333,0.158333333,0.25,0.975,-0.15,-2.225,-0.983333333,1.758333333,0.1,0.641666667,0.275,1.941666667,-0.041666667,0.058333333,-1.258333333,0.333333333,28.00833333,25.19166667,-0.733333333,0.066666667,0.725,0.991666667,-0.983333333,0.1,0.641666667,0.741666667,0.275,-0.041666667,0.058333333,0.25,-0.516666667,-0.566666667,0.4325,1.058333333,1.125,1.95,1.758333333,0.183333333,3.058333333,3.191666667,3.416666667,27.47833333,5.916666667,79.58333333,215.75,3.166666667,27.41666667
POR,2005,1.428571429,37.71428571,0,898.2857143,283.5714286,61,121.7142857,182.7142857,36.14285714,23.28571429,45.28571429,54,88.42857143,226.7142857,111.8571429,100.2857143,57.42857143,8.571428571,2.428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,80.42857143,229.8571429,27.85714286,46.28571429,1177.142857,13.48571429,0.510428571,0.079285714,0.382857143,7.971428571,16.28571429,12.24285714,9.414285714,1.514285714,3.3,14.95714286,17.27142857,,0.6,1.328571429,1.942857143,0.072285714,,-1.914285714,0.785714286,-1.128571429,0.6,0.017571429,0.054714286,14.81428571,-1.64,19769.28571,82,0.196,0.528571429,338531.4286,0.527714286,-0.845714286,0.781428571,-0.122857143,0.234285714,-0.744285714,-0.571428571,0.298285714,0.24,0.96,-0.582857143,-1.171428571,2.785714286,0.028571429,0.628571429,0,0.171428571,-1.214285714,-0.128571429,-0.385714286,-1.6,-0.4,-1.314285714,0.714285714,-0.485714286,-0.357142857,-2.042857143,1.857142857,-0.542857143,-0.042857143,0.885714286,2.028571429,0.528571429,0.642857143,-2.957142857,0.3,23.28571429,20.18571429,-1.171428571,0.028571429,0.628571429,0.785714286,-2.042857143,-0.542857143,-0.042857143,0.028571429,0.885714286,0.528571429,0.642857143,0.757142857,-1.514285714,-1.271428571,0.358571429,0.757142857,1.014285714,1.657142857,-0.071428571,1.757142857,2.742857143,3.614285714,3.857142857,28.44,6.285714286,80.42857143,232.7142857,3.571428571,28.57142857
SAC,2000,1,74.42857143,0,2183.714286,931.8571429,92.71428571,272.4285714,365.1428571,214.4285714,89.14285714,42.14285714,125.2857143,159.8571429,782.5714286,350.8571429,213.2857143,169.7142857,169.5714286,60.42857143,7.857142857,0,218.2857143,89.71428571,12.85714286,27.14285714,40,14.42857143,7.428571429,3.857142857,15,20.85714286,78.28571429,32.28571429,25.42857143,20.71428571,13.57142857,4.428571429,,,0,0,77.71428571,214.2857143,25.85714286,73.42857143,1900.571429,16.2,0.539,0.27,0.302571429,5.242857143,13.32857143,9.242857143,18.57142857,2.128571429,1.214285714,14.38571429,19.52857143,,2.471428571,2.314285714,4.8,0.126714286,,0.957142857,0.385714286,1.357142857,1.714285714,0.068142857,0.058571429,16.74285714,2.654285714,19812.14286,82,0.167,0.524428571,342279.7143,0.523714286,0.742857143,0.381428571,0.164285714,0.18,-0.204285714,1.102857143,0.479857143,0.617142857,1.718571429,0.294285714,1.4,2.214285714,0.757142857,1.728571429,0.2,0.4,0.657142857,0.157142857,-0.1,1.328571429,0.714285714,0.957142857,2.828571429,-0.342857143,1.7,0.985714286,1.471428571,0.528571429,1.371428571,0.414285714,1.628571429,0.228571429,0.357142857,0.571428571,0.471428571,25.65714286,24.32857143,1.4,0.757142857,1.728571429,1.957142857,0.985714286,0.528571429,1.371428571,1.5,0.414285714,0.228571429,0.357142857,0.414285714,-0.028571429,0.671428571,0.547142857,1.642857143,2.085714286,4.628571429,3.628571429,0.985714286,5.642857143,2.5,2.571428571,26.55571429,3.714285714,77.85714286,214.2857143,2.571428571,26.71428571
SAC,2001,1,60.375,0,1749,793.125,77.875,221.75,299.625,175.625,70.625,28.125,95.875,126.75,636.375,301.75,181.25,145.375,117.75,44.25,11.375,0,359.875,156.625,17.75,44.125,61.875,34.875,12,5.625,20.875,31.125,128.375,58,43,32.375,27.25,8.25,,,0,0,78.25,216.625,27.25,61.25,1939.375,15.6125,0.51675,0.149875,0.31525,4.8125,14.9125,9.8375,14.65,1.975,1.4125,11.55,19.3,,3.05,2.475,5.5,0.11975,,-0.025,0.3375,0.3,1.95,0.061,0.05875,17.075,1.61375,19973.75,82,0.17,0.51675,344093,0.515875,-0.3075,0.2625,0.0325,0.475,-0.105,0.32875,0.4845,0.84125,1.5525,0.07875,0.4,2.5375,1.0375,2.0125,-0.275,0.3125,0.2875,0.1,-0.0375,0.3625,0.825,0.0875,2.0375,-0.375,1.55,-0.0125,1.7125,0.6875,1.5125,0.4375,1.85,0.35,0.5,-0.4625,0.475,27.8,25.7,0.4,1.0375,2.0125,2.0375,-0.0125,0.6875,1.5125,1.525,0.4375,0.35,0.5,0.5125,0.125,0.2375,0.4825,1.975,2.0625,5.4,4.075,1.3125,5.55,2.7875,2.75,28.09375,5.875,78.375,216.625,2.75,28.25
SAC,2002,1,60.88888889,0,1713,754.4444444,72.44444444,227.3333333,299.7777778,181.3333333,66.77777778,34.88888889,100.5555556,133.6666667,629.5555556,293.7777778,152.8888889,116.4444444,131.1111111,50.44444444,9.666666667,0,267.3333333,121.1111111,12.88888889,33.88888889,46.77777778,25.55555556,7.777777778,4.444444444,14.33333333,23.66666667,96.88888889,44.11111111,30.44444444,24.33333333,23,8.555555556,,,0,0,78.22222222,214.4444444,26.88888889,72.22222222,2100.111111,16.14444444,0.547888889,0.209111111,0.277777778,5.055555556,14.35555556,9.733333333,14.74444444,1.777777778,1.311111111,13.11111111,19.68888889,,3.266666667,2.922222222,6.177777778,0.137333333,,0.711111111,0.644444444,1.366666667,1.933333333,0.071555556,0.065777778,17.18888889,5.261111111,19766.11111,82,0.181,0.531333333,343771,0.529111111,-0.118888889,-0.052222222,0.082222222,0.5,0.154444444,0.481111111,0.531111111,0.374444444,1.814444444,0.897777778,1.377777778,2.166666667,0.9,1.955555556,-0.177777778,0.344444444,0.422222222,0.044444444,0.077777778,0.722222222,0.466666667,1.855555556,2.211111111,-0.011111111,3.388888889,0.766666667,1.433333333,0.477777778,1.377777778,0.644444444,1.577777778,0.411111111,0.566666667,0.1,0.544444444,29.43333333,27.83333333,1.377777778,0.9,1.955555556,2.288888889,0.766666667,0.477777778,1.377777778,1.622222222,0.644444444,0.411111111,0.566666667,0.688888889,1.1,1.255555556,0.584444444,2.177777778,2.311111111,5.266666667,3.744444444,1.533333333,6.233333333,2.7,2.777777778,27.60333333,5.111111111,78.33333333,214.4444444,2.666666667,27.77777778
SAC,2003,1,65,0,2276.833333,1072.333333,86.83333333,285,371.8333333,247.6666667,86.5,31.16666667,125,153.3333333,831.3333333,386.5,253.6666667,210.8333333,222.6666667,88.5,10,0,381,160.5,15.83333333,52.66666667,68.5,38.5,15.33333333,5.666666667,21.5,30.16666667,137.5,59,42.5,32.16666667,28.66666667,10.33333333,,,0,0,78.16666667,214,27.5,67.66666667,2260.5,18.46666667,0.562333333,0.2135,0.303333333,4.583333333,13.66666667,9.35,18.3,2.066666667,0.833333333,12.78333333,21.66666667,,4.283333333,3.483333333,7.766666667,0.164666667,,2.016666667,0.9,2.916666667,2.883333333,0.092833333,0.071833333,19.01666667,6.463333333,19842.5,82,0.182,0.532833333,344143.3333,0.530166667,1.03,0.068333333,0.171666667,0.36,0.603333333,2.061666667,0.569666667,1.261666667,2.853333333,0.985,3.05,2.133333333,1.816666667,2.95,0.183333333,0.4,1.133333333,0.166666667,0.333333333,2.2,1.233333333,1.766666667,2.35,-0.033333333,4.733333333,2.15,1.416666667,1.216666667,2.15,0.9,1.583333333,0.616666667,0.8,1.283333333,0.583333333,33.31666667,31.43333333,3.05,1.816666667,2.95,3.5,2.15,1.216666667,2.15,2.633333333,0.9,0.616666667,0.8,0.866666667,2.033333333,2.566666667,0.73,3.283333333,3.666666667,7.983333333,5.833333333,2.183333333,9.866666667,2.566666667,2.666666667,28.28666667,6,78.16666667,214,2.5,28.5
SAC,2004,1.571428571,38.85714286,0,1125.714286,513.6428571,52.14285714,143.2142857,195.3571429,126.0714286,38.42857143,20,61.5,90.07142857,417.3571429,191.1428571,122,96.78571429,90.14285714,34.57142857,3.142857143,0,76.35714286,33.78571429,4.071428571,7.285714286,11.35714286,6.785714286,1.928571429,1.357142857,3.785714286,7.785714286,28.71428571,12.71428571,8.071428571,6.428571429,7.142857143,1.928571429,,,0,0,78.85714286,223.2142857,27.5,59.5,1869.928571,14.50714286,0.518214286,0.147357143,0.299142857,6.092857143,16.25714286,11.23571429,12.77857143,1.728571429,1.25,15.91428571,19.37857143,,3.128571429,1.85,4.957142857,0.097285714,,-0.314285714,-0.157142857,-0.471428571,1.607142857,0.048857143,0.048428571,16.66428571,1.897857143,19821.07143,82,0.187,0.530428571,340180,0.529142857,-0.634285714,-0.211428571,-0.03,0.122857143,-0.06,-0.784285714,0.472142857,0.513571429,1.255714286,0.206428571,-0.578571429,2.607142857,0.692857143,1.65,-0.257142857,0.235714286,-0.435714286,0.014285714,-0.021428571,-0.464285714,0.55,2.392857143,2.578571429,0.042857143,-0.492857143,-0.421428571,1.728571429,0.621428571,1.414285714,-0.164285714,1.921428571,0.05,0.192857143,-0.264285714,0.471428571,28.01428571,26,-0.578571429,0.692857143,1.65,1.7,-0.421428571,0.621428571,1.414285714,1.457142857,-0.164285714,0.05,0.192857143,0.242857143,0.214285714,0.028571429,0.505,1.785714286,1.757142857,4.4,3.864285714,0.535714286,4.75,3.121428571,3.357142857,28.195,5.642857143,79.07142857,227.5,3.071428571,28.42857143
SAC,2005,1.153846154,52.23076923,0,1437.384615,586.3846154,75.61538462,198.2307692,273.8461538,134.3846154,43.38461538,22.84615385,86.15384615,123.4615385,470.5384615,218.1538462,158.3076923,121.1538462,79.69230769,28.92307692,3.923076923,0,101.8461538,40.30769231,5.769230769,11.46153846,17.23076923,7.076923077,3.230769231,0.846153846,6.076923077,12,32.07692308,14.76923077,12,8.923076923,5.461538462,1.846153846,,,0,0,79.46153846,238.6923077,27.92307692,43,1255.692308,16.45384615,0.541923077,0.089230769,0.359,7.5,15.55384615,11.53846154,11.45384615,1.684615385,1.3,11.89230769,20.33846154,,2.276923077,1.153846154,3.430769231,0.123923077,,-0.023076923,-0.153846154,-0.184615385,0.846153846,0.075461538,0.048461538,17.96153846,1.182307692,19830,82,0.196,0.536076923,344483.3077,0.534692308,-0.010769231,-0.066923077,-0.035384615,0.360769231,-0.203076923,0.080769231,0.316692308,0.378461538,2.528461538,-0.220769231,-0.138461538,2.5,0.276923077,0.884615385,0.238461538,0.230769231,-0.069230769,0.023076923,-0.1,0.323076923,0.469230769,1.523076923,3.207692308,-0.284615385,-0.361538462,0.046153846,1.646153846,0.361538462,0.892307692,-0.184615385,1.846153846,-0.092307692,-0.007692308,0.230769231,0.323076923,27.86923077,24.58461538,-0.138461538,0.276923077,0.884615385,1.638461538,0.046153846,0.361538462,0.892307692,1.484615385,-0.184615385,-0.092307692,-0.007692308,0.138461538,-0.192307692,-0.176923077,0.466923077,1.430769231,1.653846154,2.415384615,2.446153846,-0.030769231,4.453846154,3.476923077,3.692307692,28.42615385,6.538461538,79.46153846,241.1538462,3.461538462,28.53846154
SAS,2000,1,69.33333333,0,1927.5,817,90.5,269.3333333,359.8333333,194,58.83333333,50.83333333,119.6666667,149.3333333,651.1666667,300.8333333,260.6666667,184.1666667,81.5,31.16666667,11.83333333,0,283,116.8333333,14.16666667,37.83333333,52,25.33333333,6.333333333,6.5,16.5,24.83333333,99.33333333,43.5,36.33333333,25.66666667,12.16666667,4.166666667,,,0,0,77.33333333,215.3333333,25.66666667,72.16666667,1860.5,16.33333333,0.527,0.071166667,0.372166667,6.483333333,13.96666667,10.36666667,17.06666667,1.533333333,1.716666667,14.41666667,21.33333333,,2.7,2.583333333,5.266666667,0.128333333,,-0.116666667,0.366666667,0.25,1.366666667,0.060666667,0.067666667,18.26666667,3.4,19830,82,0.167,0.529,339224.8333,0.5285,0.248333333,-0.096666667,0.043333333,-0.958333333,-0.203333333,-1.01,0.469166667,-0.061666667,-1.98,1.21,0.2,2.216666667,0.433333333,1.383333333,0.233333333,0.266666667,-0.533333333,-0.083333333,-0.1,-0.183333333,0.25,-0.216666667,-0.783333333,0.066666667,3.65,-0.1,1.466666667,0.266666667,1.05,0.266666667,1.65,0.2,0.333333333,-0.383333333,0.45,25.7,24.35,0.2,0.433333333,1.383333333,1.566666667,-0.1,0.266666667,1.05,1.2,0.266666667,0.2,0.333333333,0.333333333,0.083333333,0.15,0.451666667,1.333333333,1.4,3.75,2.85,0.916666667,3.833333333,2.783333333,2.833333333,26.36,3.833333333,77.66666667,217,2.833333333,26.5
SAS,2001,1,66.57142857,0,1658.428571,721,85.42857143,226.1428571,311.5714286,122.1428571,44.14285714,44.71428571,96.42857143,124.4285714,570.7142857,264.4285714,208.7142857,159.1428571,87.42857143,33,8.428571429,0,232.1428571,94.14285714,12.42857143,34,46.42857143,15,6,8.428571429,10.28571429,18,75.71428571,32.57142857,31.28571429,25,11.85714286,4,,,0,0,80.14285714,218.2857143,27.28571429,63.71428571,1819.142857,14.8,0.528571429,0.174428571,0.349857143,6.128571429,14.71428571,10.54285714,11.78571429,1.571428571,2.228571429,13.3,18.2,,2.714285714,2.628571429,5.342857143,0.124714286,,-0.128571429,1.042857143,0.914285714,1.757142857,0.059714286,0.065142857,15.78571429,3.382857143,19837.14286,82,0.17,0.529285714,340110.1429,0.528714286,-0.575714286,0.19,-0.014285714,0.505714286,-0.294285714,-0.174285714,0.458285714,0.225714286,-1.534285714,1.12,0.942857143,2.371428571,0.842857143,1.771428571,-0.128571429,0.271428571,-0.314285714,-0.071428571,-0.142857143,-0.385714286,0.228571429,1.114285714,0.228571429,0.214285714,2.271428571,-0.157142857,1.571428571,0.328571429,1.1,1.1,1.742857143,0.557142857,0.685714286,-1.242857143,0.442857143,25.82857143,24.12857143,0.942857143,0.842857143,1.771428571,1.871428571,-0.157142857,0.328571429,1.1,1.057142857,1.1,0.557142857,0.685714286,0.785714286,0.042857143,0.414285714,0.502857143,1.757142857,1.885714286,4.757142857,2.971428571,1.8,5.057142857,3.3,3.428571429,27.84857143,4.714285714,80.28571429,221.1428571,3.142857143,27.85714286
SAS,2002,1,66,0,1670.5,686.5,98.66666667,262.8333333,361.5,120.3333333,41.33333333,59.16666667,104.6666667,145.6666667,532.3333333,254.8333333,213.8333333,152.1666667,64.5,24.66666667,20.5,0,469,194.6666667,31,78.83333333,109.8333333,40.5,11.5,18.83333333,28,43.16666667,150.8333333,69.83333333,69.83333333,48.66666667,17.16666667,6.333333333,,,0,0,79,209.8333333,29.33333333,69.83333333,1892.833333,15.7,0.517833333,0.139333333,0.330833333,7.333333333,16.01666667,11.76666667,11.5,1.9,1.6,13.48333333,20.46666667,,2.766666667,3.066666667,5.833333333,0.126,,-0.45,0.833333333,0.333333333,1.8,0.053,0.073,17.68333333,4.096666667,19855,82,0.181,0.528333333,342063.1667,0.5275,-0.626666667,0.251666667,-0.05,-0.246666667,-0.191666667,-0.813333333,0.476666667,0.198333333,-0.648333333,1.113333333,0.283333333,2.2,0.866666667,1.8,-0.05,0.233333333,-0.733333333,0.083333333,-0.1,-0.583333333,0.116666667,0.533333333,0.216666667,0.066666667,3.516666667,-0.45,1.466666667,0.216666667,1.033333333,0.783333333,1.633333333,0.65,0.783333333,-1.25,0.466666667,26.41666667,25,0.283333333,0.866666667,1.8,1.816666667,-0.45,0.216666667,1.033333333,1.016666667,0.783333333,0.65,0.783333333,0.816666667,0.333333333,0.35,0.468333333,1.733333333,1.866666667,4.9,2.8,2.1,5.05,3.15,3,29.93166667,6.666666667,79.16666667,211.5,3.166666667,30
SAS,2003,1.111111111,56.55555556,0,1272.333333,470.4444444,88.66666667,193.8888889,282.5555556,77.77777778,37.44444444,52.55555556,71.55555556,116.2222222,407,184.5555556,134.4444444,85,46,16.33333333,6.555555556,0,141.2222222,47.55555556,10.77777778,20.66666667,31.44444444,7.555555556,3.333333333,4.222222222,8.222222222,15.55555556,40.22222222,18.44444444,13.88888889,8.222222222,6.555555556,2.444444444,,,0,0,79.44444444,216.7777778,29.77777778,73,1916.444444,14.08888889,0.507111111,0.176777778,0.259555556,6.177777778,15.23333333,10.81111111,16.27777778,1.688888889,1.822222222,15.37777778,18.11111111,,2.188888889,2.588888889,4.8,0.101777778,,-0.755555556,0.822222222,0.066666667,1.555555556,0.039222222,0.062666667,15.33333333,2.866666667,19849.44444,82,0.182,0.528111111,340805.4444,0.528777778,0.505555556,0.117777778,0.02,-1.12,-0.275555556,-0.773333333,0.482777778,0.186666667,-0.596666667,0.807777778,0.044444444,2.211111111,0.611111111,1.566666667,0.188888889,0.255555556,-1.211111111,-0.033333333,-0.155555556,-0.922222222,-0.133333333,0.911111111,0.655555556,0.111111111,1.966666667,-0.8,1.466666667,-0.055555556,0.777777778,0.844444444,1.644444444,0.666666667,0.811111111,-1.666666667,0.477777778,25.62222222,24.28888889,0.044444444,0.611111111,1.566666667,1.566666667,-0.8,-0.055555556,0.777777778,0.744444444,0.844444444,0.666666667,0.811111111,0.811111111,0,0.066666667,0.456666667,1.588888889,1.855555556,4.222222222,2.077777778,2.166666667,4.966666667,3.111111111,3.222222222,30.30888889,7.111111111,79.55555556,217.8888889,3.111111111,30.44444444
SAS,2004,1.2,48.4,0,1157.9,413,81.3,166.4,247.7,69.9,28.4,49.1,50.4,105.7,349.9,156.7,107.2,73.8,70,25.8,15.3,0,402.6,136.5,31.6,55.1,86.7,20.8,8.4,14,17.6,38.6,108.3,50.1,38,26.5,22.5,9.8,,,0,0,80.1,220.8,28.2,58.9,1510.7,15.37,0.5225,0.1754,0.3196,7.78,17.05,12.46,12.31,1.85,2.28,15.44,19.42,,1.79,2.66,4.46,0.1203,,-0.81,1.4,0.59,1.43,0.0414,0.0789,16.41,2.558,19825,82,0.187,0.5136,339194,0.5127,-0.016,0.488,0.013,-0.046,-0.468,-0.045,0.3817,0.353,-0.107,0.636,0.59,2.39,0.71,1.48,0.19,0.28,-0.66,-0.02,-0.24,-0.4,0.07,-1.16,0.79,-0.46,3.76,-0.88,1.58,-0.06,0.57,1.45,1.77,0.79,0.89,-2.3,0.38,24.44,22.69,0.59,0.71,1.48,1.68,-0.88,-0.06,0.57,0.67,1.45,0.79,0.89,1.02,-0.39,0.11,0.468,1.71,2.15,3.99,1.57,2.41,5.79,3.45,3.6,28.618,6.2,80.2,223.4,3.3,28.6
