,playerID,award,year,lgID_x,note,pos,draftYear,draftRound,draftSelection,draftOverall,tmID,firstName,lastName,suffixName,draftFrom,lgID_y
508,abdulka01,All-NBA First Team,1983,NBA,0,C,1969,1,1,1,MIL,Lew,Alcindor,0,UCLA,NBA
509,abdulka01,All-NBA Second Team,1984,NBA,0,C,1969,0,0,0,NYA,Lew,Alcindor,0,UCLA,ABA
510,abdulka01,All-NBA Second Team,1984,NBA,0,C,1969,1,1,1,MIL,Lew,Alcindor,0,UCLA,NBA
511,abdulka01,Finals MVP,1984,NBA,0,0,1969,0,0,0,NYA,Lew,Alcindor,0,UCLA,ABA
512,abdulka01,Finals MVP,1984,NBA,0,0,1969,1,1,1,MIL,Lew,Alcindor,0,UCLA,NBA
513,abdulka01,All-NBA First Team,1985,NBA,0,C,1969,0,0,0,NYA,Lew,Alcindor,0,UCLA,ABA
514,abdulka01,All-NBA First Team,1985,NBA,0,C,1969,1,1,1,MIL,Lew,Alcindor,0,UCLA,NBA
515,caldwjo01,All-Defensive Second Team,1969,NBA,0,0,1964,1,2,2,DET,Joe,Caldwell,0,Arizona State,NBA
516,caldwjo01,All-ABA Second Team,1970,ABA,0,F,1964,1,2,2,DET,Joe,Caldwell,0,Arizona State,NBA
517,caldwjo01,All-Defensive Team,1972,ABA,0,0,1964,1,2,2,DET,Joe,Caldwell,0,Arizona State,NBA
518,hudsolo01,All-NBA Second Team,1969,NBA,0,G,1966,1,4,4,STL,Lou,Hudson,0,Minnesota,NBA
519,calvima01,All-ABA First Team,1970,ABA,0,G,1969,0,0,0,LAS,Mack,Calvin,0,Southern California,ABA
520,calvima01,All-ABA First Team,1970,ABA,0,G,1972,1,0,0,CAR,Mack,Calvin,0,Floridians,ABA
521,calvima01,All-ABA First Team,1970,ABA,0,G,1969,14,8,187,LAL,Mack,Calvin,0,USC,NBA
522,calvima01,All-ABA Second Team,1972,ABA,0,G,1969,0,0,0,LAS,Mack,Calvin,0,Southern California,ABA
523,calvima01,All-ABA Second Team,1972,ABA,0,G,1972,1,0,0,CAR,Mack,Calvin,0,Floridians,ABA
524,calvima01,All-ABA Second Team,1972,ABA,0,G,1969,14,8,187,LAL,Mack,Calvin,0,USC,NBA
525,calvima01,All-ABA First Team,1973,ABA,0,G,1969,0,0,0,LAS,Mack,Calvin,0,Southern California,ABA
526,calvima01,All-ABA First Team,1973,ABA,0,G,1972,1,0,0,CAR,Mack,Calvin,0,Floridians,ABA
527,calvima01,All-ABA First Team,1973,ABA,0,G,1969,14,8,187,LAL,Mack,Calvin,0,USC,NBA
528,calvima01,All-ABA First Team,1974,ABA,0,G,1969,0,0,0,LAS,Mack,Calvin,0,Southern California,ABA
529,calvima01,All-ABA First Team,1974,ABA,0,G,1972,1,0,0,CAR,Mack,Calvin,0,Floridians,ABA
530,calvima01,All-ABA First Team,1974,ABA,0,G,1969,14,8,187,LAL,Mack,Calvin,0,USC,NBA
531,scottch01,All-ABA First Team,1970,ABA,0,G,1970,0,0,0,VIR,Charlie,Scott,0,North Carolina,ABA
532,scottch01,All-ABA First Team,1970,ABA,0,G,1970,7,4,106,BOS,Charlie,Scott,0,North Carolina,NBA
533,scottch01,Rookie of the Year,1970,ABA,tie,0,1970,0,0,0,VIR,Charlie,Scott,0,North Carolina,ABA
534,scottch01,Rookie of the Year,1970,ABA,tie,0,1970,7,4,106,BOS,Charlie,Scott,0,North Carolina,NBA
535,scottch01,All-ABA Second Team,1971,ABA,0,G,1970,0,0,0,VIR,Charlie,Scott,0,North Carolina,ABA
536,scottch01,All-ABA Second Team,1971,ABA,0,G,1970,7,4,106,BOS,Charlie,Scott,0,North Carolina,NBA
537,beatyze01,All-ABA Second Team,1970,ABA,tie,C,1962,1,3,3,STL,Zelmo,Beaty,0,Prairie View,NBA
538,beatyze01,Finals MVP,1970,ABA,0,0,1962,1,3,3,STL,Zelmo,Beaty,0,Prairie View,NBA
539,beatyze01,All-ABA Second Team,1971,ABA,0,C,1962,1,3,3,STL,Zelmo,Beaty,0,Prairie View,NBA
540,briskjo01,All-ABA Second Team,1970,ABA,0,F,1972,1,0,0,DLC,John,Brisker,0,Pittsburgh,ABA
541,cannola01,All-ABA Second Team,1970,ABA,0,G,1969,0,0,0,MMF,Larry,Cannon,0,LaSalle,ABA
542,cannola01,All-ABA Second Team,1970,ABA,0,G,1969,1,5,5,CHI,Larry,Cannon,0,LaSalle,NBA
543,isselda01,All-ABA Second Team,1970,ABA,tie,C,1970,0,0,0,KEN,Dan,Issel,0,Kentucky,ABA
544,isselda01,All-ABA Second Team,1970,ABA,tie,C,1970,8,3,122,DET,Dan,Issel,0,Kentucky,NBA
545,isselda01,Rookie of the Year,1970,ABA,tie,0,1970,0,0,0,KEN,Dan,Issel,0,Kentucky,ABA
546,isselda01,Rookie of the Year,1970,ABA,tie,0,1970,8,3,122,DET,Dan,Issel,0,Kentucky,NBA
547,isselda01,All-ABA First Team,1971,ABA,0,F,1970,0,0,0,KEN,Dan,Issel,0,Kentucky,ABA
548,isselda01,All-ABA First Team,1971,ABA,0,F,1970,8,3,122,DET,Dan,Issel,0,Kentucky,NBA
549,isselda01,All-ABA Second Team,1972,ABA,0,F,1970,0,0,0,KEN,Dan,Issel,0,Kentucky,ABA
550,isselda01,All-ABA Second Team,1972,ABA,0,F,1970,8,3,122,DET,Dan,Issel,0,Kentucky,NBA
551,isselda01,All-ABA Second Team,1973,ABA,0,F,1970,0,0,0,KEN,Dan,Issel,0,Kentucky,ABA
552,isselda01,All-ABA Second Team,1973,ABA,0,F,1970,8,3,122,DET,Dan,Issel,0,Kentucky,NBA
553,isselda01,All-ABA Second Team,1975,ABA,0,C,1970,0,0,0,KEN,Dan,Issel,0,Kentucky,ABA
554,isselda01,All-ABA Second Team,1975,ABA,0,C,1970,8,3,122,DET,Dan,Issel,0,Kentucky,NBA
555,silaspa01,All-Defensive Second Team,1970,NBA,0,0,1974,4,0,0,MMT,Paul,Silas,0,Boston,ABA
556,silaspa01,All-Defensive Second Team,1970,NBA,0,0,1964,2,3,10,STL,Paul,Silas,0,Creighton,NBA
557,silaspa01,All-Defensive Second Team,1971,NBA,0,0,1974,4,0,0,MMT,Paul,Silas,0,Boston,ABA
558,silaspa01,All-Defensive Second Team,1971,NBA,0,0,1964,2,3,10,STL,Paul,Silas,0,Creighton,NBA
559,silaspa01,All-Defensive Second Team,1972,NBA,0,0,1974,4,0,0,MMT,Paul,Silas,0,Boston,ABA
560,silaspa01,All-Defensive Second Team,1972,NBA,0,0,1964,2,3,10,STL,Paul,Silas,0,Creighton,NBA
561,silaspa01,All-Defensive First Team,1974,NBA,0,0,1974,4,0,0,MMT,Paul,Silas,0,Boston,ABA
562,silaspa01,All-Defensive First Team,1974,NBA,0,0,1964,2,3,10,STL,Paul,Silas,0,Creighton,NBA
563,silaspa01,All-Defensive First Team,1975,NBA,0,0,1974,4,0,0,MMT,Paul,Silas,0,Boston,ABA
564,silaspa01,All-Defensive First Team,1975,NBA,0,0,1964,2,3,10,STL,Paul,Silas,0,Creighton,NBA
565,vanlino01,All-Defensive Second Team,1970,NBA,0,0,1974,2,0,0,MMT,Norm,Van Lier,0,Chicago,ABA
566,vanlino01,All-Defensive Second Team,1970,NBA,0,0,1969,3,5,34,CHI,Norm,Van Lier,0,St. Francis (PA),NBA
567,vanlino01,All-Defensive Second Team,1971,NBA,0,0,1974,2,0,0,MMT,Norm,Van Lier,0,Chicago,ABA
568,vanlino01,All-Defensive Second Team,1971,NBA,0,0,1969,3,5,34,CHI,Norm,Van Lier,0,St. Francis (PA),NBA
569,vanlino01,All-Defensive Second Team,1972,NBA,0,0,1974,2,0,0,MMT,Norm,Van Lier,0,Chicago,ABA
570,vanlino01,All-Defensive Second Team,1972,NBA,0,0,1969,3,5,34,CHI,Norm,Van Lier,0,St. Francis (PA),NBA
571,vanlino01,All-Defensive First Team,1973,NBA,0,0,1974,2,0,0,MMT,Norm,Van Lier,0,Chicago,ABA
572,vanlino01,All-Defensive First Team,1973,NBA,0,0,1969,3,5,34,CHI,Norm,Van Lier,0,St. Francis (PA),NBA
573,vanlino01,All-NBA Second Team,1973,NBA,0,G,1974,2,0,0,MMT,Norm,Van Lier,0,Chicago,ABA
574,vanlino01,All-NBA Second Team,1973,NBA,0,G,1969,3,5,34,CHI,Norm,Van Lier,0,St. Francis (PA),NBA
575,vanlino01,All-Defensive Second Team,1974,NBA,0,0,1974,2,0,0,MMT,Norm,Van Lier,0,Chicago,ABA
576,vanlino01,All-Defensive Second Team,1974,NBA,0,0,1969,3,5,34,CHI,Norm,Van Lier,0,St. Francis (PA),NBA
577,vanlino01,All-Defensive First Team,1975,NBA,0,0,1974,2,0,0,MMT,Norm,Van Lier,0,Chicago,ABA
578,vanlino01,All-Defensive First Team,1975,NBA,0,0,1969,3,5,34,CHI,Norm,Van Lier,0,St. Francis (PA),NBA
579,vanlino01,All-Defensive First Team,1976,NBA,0,0,1974,2,0,0,MMT,Norm,Van Lier,0,Chicago,ABA
580,vanlino01,All-Defensive First Team,1976,NBA,0,0,1969,3,5,34,CHI,Norm,Van Lier,0,St. Francis (PA),NBA
581,vanlino01,All-Defensive Second Team,1977,NBA,0,0,1974,2,0,0,MMT,Norm,Van Lier,0,Chicago,ABA
582,vanlino01,All-Defensive Second Team,1977,NBA,0,0,1969,3,5,34,CHI,Norm,Van Lier,0,St. Francis (PA),NBA
583,lovebo01,All-NBA Second Team,1970,NBA,0,F,1965,4,7,33,CIN,Bob,Love,0,Southern,NBA
584,lovebo01,All-Defensive Second Team,1971,NBA,0,0,1965,4,7,33,CIN,Bob,Love,0,Southern,NBA
585,lovebo01,All-NBA Second Team,1971,NBA,0,F,1965,4,7,33,CIN,Bob,Love,0,Southern,NBA
586,lovebo01,All-Defensive Second Team,1973,NBA,0,0,1965,4,7,33,CIN,Bob,Love,0,Southern,NBA
587,lovebo01,All-Defensive Second Team,1974,NBA,0,0,1965,4,7,33,CIN,Bob,Love,0,Southern,NBA
588,cowenda01,Rookie of the Year,1970,NBA,tie,0,1970,0,0,0,UTS,Dave,Cowens,0,Florida State,ABA
589,cowenda01,Rookie of the Year,1970,NBA,tie,0,1974,2,0,0,NYA,Dave,Cowens,0,Boston,ABA
590,cowenda01,Rookie of the Year,1970,NBA,tie,0,1970,1,4,4,BOS,Dave,Cowens,0,Florida State,NBA
591,cowenda01,All-NBA Second Team,1972,NBA,0,C,1970,0,0,0,UTS,Dave,Cowens,0,Florida State,ABA
592,cowenda01,All-NBA Second Team,1972,NBA,0,C,1974,2,0,0,NYA,Dave,Cowens,0,Boston,ABA
593,cowenda01,All-NBA Second Team,1972,NBA,0,C,1970,1,4,4,BOS,Dave,Cowens,0,Florida State,NBA
594,cowenda01,Most Valuable Player,1972,NBA,0,0,1970,0,0,0,UTS,Dave,Cowens,0,Florida State,ABA
595,cowenda01,Most Valuable Player,1972,NBA,0,0,1974,2,0,0,NYA,Dave,Cowens,0,Boston,ABA
596,cowenda01,Most Valuable Player,1972,NBA,0,0,1970,1,4,4,BOS,Dave,Cowens,0,Florida State,NBA
597,cowenda01,All-Defensive Second Team,1974,NBA,0,0,1970,0,0,0,UTS,Dave,Cowens,0,Florida State,ABA
598,cowenda01,All-Defensive Second Team,1974,NBA,0,0,1974,2,0,0,NYA,Dave,Cowens,0,Boston,ABA
599,cowenda01,All-Defensive Second Team,1974,NBA,0,0,1970,1,4,4,BOS,Dave,Cowens,0,Florida State,NBA
600,cowenda01,All-NBA Second Team,1974,NBA,0,C,1970,0,0,0,UTS,Dave,Cowens,0,Florida State,ABA
601,cowenda01,All-NBA Second Team,1974,NBA,0,C,1974,2,0,0,NYA,Dave,Cowens,0,Boston,ABA
602,cowenda01,All-NBA Second Team,1974,NBA,0,C,1970,1,4,4,BOS,Dave,Cowens,0,Florida State,NBA
603,cowenda01,All-Defensive First Team,1975,NBA,0,0,1970,0,0,0,UTS,Dave,Cowens,0,Florida State,ABA
604,cowenda01,All-Defensive First Team,1975,NBA,0,0,1974,2,0,0,NYA,Dave,Cowens,0,Boston,ABA
605,cowenda01,All-Defensive First Team,1975,NBA,0,0,1970,1,4,4,BOS,Dave,Cowens,0,Florida State,NBA
606,cowenda01,All-NBA Second Team,1975,NBA,0,C,1970,0,0,0,UTS,Dave,Cowens,0,Florida State,ABA
607,cowenda01,All-NBA Second Team,1975,NBA,0,C,1974,2,0,0,NYA,Dave,Cowens,0,Boston,ABA
608,cowenda01,All-NBA Second Team,1975,NBA,0,C,1970,1,4,4,BOS,Dave,Cowens,0,Florida State,NBA
609,cowenda01,All-Defensive Second Team,1979,NBA,0,0,1970,0,0,0,UTS,Dave,Cowens,0,Florida State,ABA
610,cowenda01,All-Defensive Second Team,1979,NBA,0,0,1974,2,0,0,NYA,Dave,Cowens,0,Boston,ABA
611,cowenda01,All-Defensive Second Team,1979,NBA,0,0,1970,1,4,4,BOS,Dave,Cowens,0,Florida State,NBA
612,petrige01,Rookie of the Year,1970,NBA,tie,0,1970,0,0,0,NYJ,Geoff,Petrie,0,Princeton,ABA
613,petrige01,Rookie of the Year,1970,NBA,tie,0,1974,2,0,0,UTS,Geoff,Petrie,0,Portland,ABA
614,petrige01,Rookie of the Year,1970,NBA,tie,0,1970,1,8,8,POR,Geoff,Petrie,0,Princeton,NBA
615,gilmoar01,All-ABA First Team,1971,ABA,0,C,1971,0,0,0,KEN,Artis,Gilmore,0,Jacksonville,ABA
616,gilmoar01,All-ABA First Team,1971,ABA,0,C,1971,7,15,117,CHI,Artis,Gilmore,0,Jacksonville,NBA
617,gilmoar01,All-ABA First Team,1971,ABA,0,C,1976,99,0,0,CHI,Artis,Gilmore,0,Kentucky (ABA),NBA
618,gilmoar01,Most Valuable Player,1971,ABA,0,0,1971,0,0,0,KEN,Artis,Gilmore,0,Jacksonville,ABA
619,gilmoar01,Most Valuable Player,1971,ABA,0,0,1971,7,15,117,CHI,Artis,Gilmore,0,Jacksonville,NBA
620,gilmoar01,Most Valuable Player,1971,ABA,0,0,1976,99,0,0,CHI,Artis,Gilmore,0,Kentucky (ABA),NBA
621,gilmoar01,Rookie of the Year,1971,ABA,0,0,1971,0,0,0,KEN,Artis,Gilmore,0,Jacksonville,ABA
622,gilmoar01,Rookie of the Year,1971,ABA,0,0,1971,7,15,117,CHI,Artis,Gilmore,0,Jacksonville,NBA
623,gilmoar01,Rookie of the Year,1971,ABA,0,0,1976,99,0,0,CHI,Artis,Gilmore,0,Kentucky (ABA),NBA
624,gilmoar01,All-ABA First Team,1972,ABA,0,C,1971,0,0,0,KEN,Artis,Gilmore,0,Jacksonville,ABA
625,gilmoar01,All-ABA First Team,1972,ABA,0,C,1971,7,15,117,CHI,Artis,Gilmore,0,Jacksonville,NBA
626,gilmoar01,All-ABA First Team,1972,ABA,0,C,1976,99,0,0,CHI,Artis,Gilmore,0,Kentucky (ABA),NBA
627,gilmoar01,All-Defensive Team,1972,ABA,0,0,1971,0,0,0,KEN,Artis,Gilmore,0,Jacksonville,ABA
628,gilmoar01,All-Defensive Team,1972,ABA,0,0,1971,7,15,117,CHI,Artis,Gilmore,0,Jacksonville,NBA
629,gilmoar01,All-Defensive Team,1972,ABA,0,0,1976,99,0,0,CHI,Artis,Gilmore,0,Kentucky (ABA),NBA
630,gilmoar01,All-ABA First Team,1973,ABA,0,C,1971,0,0,0,KEN,Artis,Gilmore,0,Jacksonville,ABA
631,gilmoar01,All-ABA First Team,1973,ABA,0,C,1971,7,15,117,CHI,Artis,Gilmore,0,Jacksonville,NBA
632,gilmoar01,All-ABA First Team,1973,ABA,0,C,1976,99,0,0,CHI,Artis,Gilmore,0,Kentucky (ABA),NBA
633,gilmoar01,All-Defensive Team,1973,ABA,0,0,1971,0,0,0,KEN,Artis,Gilmore,0,Jacksonville,ABA
634,gilmoar01,All-Defensive Team,1973,ABA,0,0,1971,7,15,117,CHI,Artis,Gilmore,0,Jacksonville,NBA
635,gilmoar01,All-Defensive Team,1973,ABA,0,0,1976,99,0,0,CHI,Artis,Gilmore,0,Kentucky (ABA),NBA
636,gilmoar01,All-ABA First Team,1974,ABA,0,C,1971,0,0,0,KEN,Artis,Gilmore,0,Jacksonville,ABA
637,gilmoar01,All-ABA First Team,1974,ABA,0,C,1971,7,15,117,CHI,Artis,Gilmore,0,Jacksonville,NBA
638,gilmoar01,All-ABA First Team,1974,ABA,0,C,1976,99,0,0,CHI,Artis,Gilmore,0,Kentucky (ABA),NBA
639,gilmoar01,All-Defensive Team,1974,ABA,0,0,1971,0,0,0,KEN,Artis,Gilmore,0,Jacksonville,ABA
640,gilmoar01,All-Defensive Team,1974,ABA,0,0,1971,7,15,117,CHI,Artis,Gilmore,0,Jacksonville,NBA
641,gilmoar01,All-Defensive Team,1974,ABA,0,0,1976,99,0,0,CHI,Artis,Gilmore,0,Kentucky (ABA),NBA
642,gilmoar01,Finals MVP,1974,ABA,0,0,1971,0,0,0,KEN,Artis,Gilmore,0,Jacksonville,ABA
643,gilmoar01,Finals MVP,1974,ABA,0,0,1971,7,15,117,CHI,Artis,Gilmore,0,Jacksonville,NBA
644,gilmoar01,Finals MVP,1974,ABA,0,0,1976,99,0,0,CHI,Artis,Gilmore,0,Kentucky (ABA),NBA
645,gilmoar01,All-ABA First Team,1975,ABA,0,C,1971,0,0,0,KEN,Artis,Gilmore,0,Jacksonville,ABA
646,gilmoar01,All-ABA First Team,1975,ABA,0,C,1971,7,15,117,CHI,Artis,Gilmore,0,Jacksonville,NBA
647,gilmoar01,All-ABA First Team,1975,ABA,0,C,1976,99,0,0,CHI,Artis,Gilmore,0,Kentucky (ABA),NBA
648,gilmoar01,All-Defensive Team,1975,ABA,0,0,1971,0,0,0,KEN,Artis,Gilmore,0,Jacksonville,ABA
649,gilmoar01,All-Defensive Team,1975,ABA,0,0,1971,7,15,117,CHI,Artis,Gilmore,0,Jacksonville,NBA
650,gilmoar01,All-Defensive Team,1975,ABA,0,0,1976,99,0,0,CHI,Artis,Gilmore,0,Kentucky (ABA),NBA
651,gilmoar01,All-Defensive Second Team,1977,NBA,tie,0,1971,0,0,0,KEN,Artis,Gilmore,0,Jacksonville,ABA
652,gilmoar01,All-Defensive Second Team,1977,NBA,tie,0,1971,7,15,117,CHI,Artis,Gilmore,0,Jacksonville,NBA
653,gilmoar01,All-Defensive Second Team,1977,NBA,tie,0,1976,99,0,0,CHI,Artis,Gilmore,0,Kentucky (ABA),NBA
654,melchbi01,All-ABA First Team,1971,ABA,0,G,1966,2,9,19,PHI,Bill,Melchionni,0,Villanova,NBA
655,ervinju01,All-ABA Second Team,1971,ABA,0,F,1972,1,12,12,MIL,Julius,Erving,0,Massachusetts,NBA
656,ervinju01,All-ABA First Team,1972,ABA,0,F,1972,1,12,12,MIL,Julius,Erving,0,Massachusetts,NBA
657,ervinju01,All-ABA First Team,1973,ABA,0,F,1972,1,12,12,MIL,Julius,Erving,0,Massachusetts,NBA
658,ervinju01,Finals MVP,1973,ABA,0,0,1972,1,12,12,MIL,Julius,Erving,0,Massachusetts,NBA
659,ervinju01,Most Valuable Player,1973,ABA,0,0,1972,1,12,12,MIL,Julius,Erving,0,Massachusetts,NBA
660,ervinju01,All-ABA First Team,1974,ABA,0,F,1972,1,12,12,MIL,Julius,Erving,0,Massachusetts,NBA
661,ervinju01,Most Valuable Player,1974,ABA,tie,0,1972,1,12,12,MIL,Julius,Erving,0,Massachusetts,NBA
662,ervinju01,All-ABA First Team,1975,ABA,0,F,1972,1,12,12,MIL,Julius,Erving,0,Massachusetts,NBA
663,ervinju01,All-Defensive Team,1975,ABA,0,0,1972,1,12,12,MIL,Julius,Erving,0,Massachusetts,NBA
664,ervinju01,Finals MVP,1975,ABA,0,0,1972,1,12,12,MIL,Julius,Erving,0,Massachusetts,NBA
665,ervinju01,Most Valuable Player,1975,ABA,0,0,1972,1,12,12,MIL,Julius,Erving,0,Massachusetts,NBA
666,ervinju01,All-NBA Second Team,1976,NBA,0,F,1972,1,12,12,MIL,Julius,Erving,0,Massachusetts,NBA
667,ervinju01,All-NBA First Team,1977,NBA,0,F,1972,1,12,12,MIL,Julius,Erving,0,Massachusetts,NBA
668,ervinju01,All-NBA First Team,1979,NBA,0,F,1972,1,12,12,MIL,Julius,Erving,0,Massachusetts,NBA
669,ervinju01,All-NBA First Team,1980,NBA,0,F,1972,1,12,12,MIL,Julius,Erving,0,Massachusetts,NBA
670,ervinju01,Most Valuable Player,1980,NBA,0,0,1972,1,12,12,MIL,Julius,Erving,0,Massachusetts,NBA
671,ervinju01,All-NBA First Team,1981,NBA,0,F,1972,1,12,12,MIL,Julius,Erving,0,Massachusetts,NBA
672,ervinju01,All-NBA First Team,1982,NBA,0,F,1972,1,12,12,MIL,Julius,Erving,0,Massachusetts,NBA
673,ervinju01,All-NBA Second Team,1983,NBA,0,F,1972,1,12,12,MIL,Julius,Erving,0,Massachusetts,NBA
674,simpsra01,All-ABA Second Team,1971,ABA,0,G,1971,0,0,0,DNR,Ralph,Simpson,0,Michigan State,ABA
675,simpsra01,All-ABA Second Team,1971,ABA,0,G,1972,1,11,11,CHI,Ralph,Simpson,0,Michigan State,NBA
676,simpsra01,All-ABA Second Team,1972,ABA,0,G,1971,0,0,0,DNR,Ralph,Simpson,0,Michigan State,ABA
677,simpsra01,All-ABA Second Team,1972,ABA,0,G,1972,1,11,11,CHI,Ralph,Simpson,0,Michigan State,NBA
678,simpsra01,All-ABA First Team,1975,ABA,0,G,1971,0,0,0,DNR,Ralph,Simpson,0,Michigan State,ABA
679,simpsra01,All-ABA First Team,1975,ABA,0,G,1972,1,11,11,CHI,Ralph,Simpson,0,Michigan State,NBA
680,wisewi01,All-ABA Second Team,1971,ABA,0,F,1969,5,7,64,SFW,Willie,Wise,0,Drake,NBA
681,wisewi01,All-Defensive Team,1972,ABA,0,0,1969,5,7,64,SFW,Willie,Wise,0,Drake,NBA
682,wisewi01,All-ABA Second Team,1973,ABA,0,F,1969,5,7,64,SFW,Willie,Wise,0,Drake,NBA
683,wisewi01,All-Defensive Team,1973,ABA,0,0,1969,5,7,64,SFW,Willie,Wise,0,Drake,NBA
684,chanedo01,All-Defensive Second Team,1971,NBA,0,0,1968,0,0,0,HSM,Don,Chaney,0,Houston,ABA
685,chanedo01,All-Defensive Second Team,1971,NBA,0,0,1968,1,12,12,BOS,Don,Chaney,0,Houston,NBA
686,chanedo01,All-Defensive Second Team,1972,NBA,0,0,1968,0,0,0,HSM,Don,Chaney,0,Houston,ABA
687,chanedo01,All-Defensive Second Team,1972,NBA,0,0,1968,1,12,12,BOS,Don,Chaney,0,Houston,NBA
688,chanedo01,All-Defensive Second Team,1973,NBA,0,0,1968,0,0,0,HSM,Don,Chaney,0,Houston,ABA
689,chanedo01,All-Defensive Second Team,1973,NBA,0,0,1968,1,12,12,BOS,Don,Chaney,0,Houston,NBA
690,chanedo01,All-Defensive Second Team,1974,NBA,0,0,1968,0,0,0,HSM,Don,Chaney,0,Houston,ABA
691,chanedo01,All-Defensive Second Team,1974,NBA,0,0,1968,1,12,12,BOS,Don,Chaney,0,Houston,NBA
692,chanedo01,All-Defensive Second Team,1976,NBA,0,0,1968,0,0,0,HSM,Don,Chaney,0,Houston,ABA
693,chanedo01,All-Defensive Second Team,1976,NBA,0,0,1968,1,12,12,BOS,Don,Chaney,0,Houston,NBA
694,archina01,All-NBA Second Team,1971,NBA,0,G,1970,0,0,0,TEX,Nate,Archibald,0,Texas-El Paso,ABA
695,archina01,All-NBA Second Team,1971,NBA,0,G,1970,2,2,19,CIN,Nate,Archibald,0,Texas-El Paso,NBA
696,archina01,All-NBA First Team,1972,NBA,0,G,1970,0,0,0,TEX,Nate,Archibald,0,Texas-El Paso,ABA
697,archina01,All-NBA First Team,1972,NBA,0,G,1970,2,2,19,CIN,Nate,Archibald,0,Texas-El Paso,NBA
698,archina01,All-NBA First Team,1974,NBA,0,G,1970,0,0,0,TEX,Nate,Archibald,0,Texas-El Paso,ABA
699,archina01,All-NBA First Team,1974,NBA,0,G,1970,2,2,19,CIN,Nate,Archibald,0,Texas-El Paso,NBA
700,archina01,All-NBA First Team,1975,NBA,0,G,1970,0,0,0,TEX,Nate,Archibald,0,Texas-El Paso,ABA
701,archina01,All-NBA First Team,1975,NBA,0,G,1970,2,2,19,CIN,Nate,Archibald,0,Texas-El Paso,NBA
702,archina01,All-NBA Second Team,1980,NBA,0,G,1970,0,0,0,TEX,Nate,Archibald,0,Texas-El Paso,ABA
703,archina01,All-NBA Second Team,1980,NBA,0,G,1970,2,2,19,CIN,Nate,Archibald,0,Texas-El Paso,NBA
704,clarkar01,All-NBA Second Team,1971,NBA,0,G,1966,4,7,37,LAL,Archie,Clark,0,Minnesota,NBA
705,lewisfr02,Finals MVP,1971,ABA,0,0,1966,10,4,88,CIN,Freddie,Lewis,0,Arizona State,NBA
706,wickssi01,Rookie of the Year,1971,NBA,0,0,1971,0,0,0,DLC,Sidney,Wicks,0,UCLA,ABA
707,wickssi01,Rookie of the Year,1971,NBA,0,0,1974,2,0,0,SDA,Sidney,Wicks,0,Portland,ABA
708,wickssi01,Rookie of the Year,1971,NBA,0,0,1971,1,2,2,POR,Sidney,Wicks,0,UCLA,NBA
709,mcginge01,All-ABA Second Team,1972,ABA,0,F,1973,2,4,22,PHI,George,McGinnis,0,Indiana,NBA
710,mcginge01,Finals MVP,1972,ABA,0,0,1973,2,4,22,PHI,George,McGinnis,0,Indiana,NBA
711,mcginge01,All-ABA First Team,1973,ABA,0,F,1973,2,4,22,PHI,George,McGinnis,0,Indiana,NBA
712,mcginge01,All-ABA First Team,1974,ABA,0,F,1973,2,4,22,PHI,George,McGinnis,0,Indiana,NBA
713,mcginge01,Most Valuable Player,1974,ABA,tie,0,1973,2,4,22,PHI,George,McGinnis,0,Indiana,NBA
714,mcginge01,All-NBA First Team,1975,NBA,0,F,1973,2,4,22,PHI,George,McGinnis,0,Indiana,NBA
715,mcginge01,All-NBA Second Team,1976,NBA,0,F,1973,2,4,22,PHI,George,McGinnis,0,Indiana,NBA
716,riordmi01,All-Defensive Second Team,1972,NBA,0,0,1967,0,0,0,PTP,Mike,Riordan,0,Providence,ABA
717,riordmi01,All-Defensive Second Team,1972,NBA,0,0,1967,12,5,128,NYK,Mike,Riordan,0,Providence,NBA
718,galemi01,All-Defensive Team,1972,ABA,0,0,1971,0,0,0,KEN,Mike,Gale,0,Elizabeth City (NC),ABA
719,galemi01,All-Defensive Team,1972,ABA,0,0,1971,3,12,47,CHI,Mike,Gale,0,Elizabeth City,NBA
720,galemi01,All-Defensive Team,1973,ABA,0,0,1971,0,0,0,KEN,Mike,Gale,0,Elizabeth City (NC),ABA
721,galemi01,All-Defensive Team,1973,ABA,0,0,1971,3,12,47,CHI,Mike,Gale,0,Elizabeth City,NBA
722,keyeju01,All-Defensive Team,1972,ABA,0,0,1968,0,0,0,DNR,Julius,Keye,0,Alcorn A&M,ABA
723,keyeju01,All-Defensive Team,1972,ABA,0,0,1968,8,10,102,BOS,Julius,Keye,0,Southern Colorado,NBA
724,keyeju01,All-Defensive Team,1972,ABA,0,0,1969,3,9,38,BOS,Julius,Keye,0,Alcorn A&M,NBA
725,keyeju01,All-Defensive Team,1973,ABA,0,0,1968,0,0,0,DNR,Julius,Keye,0,Alcorn A&M,ABA
726,keyeju01,All-Defensive Team,1973,ABA,0,0,1968,8,10,102,BOS,Julius,Keye,0,Southern Colorado,NBA
727,keyeju01,All-Defensive Team,1973,ABA,0,0,1969,3,9,38,BOS,Julius,Keye,0,Alcorn A&M,NBA
728,hayesel01,All-NBA Second Team,1972,NBA,0,F,1968,0,0,0,HSM,Elvin,Hayes,0,Houston,ABA
729,hayesel01,All-NBA Second Team,1972,NBA,0,F,1968,1,1,1,SDR,Elvin,Hayes,0,Houston,NBA
