objectid,shape_leng,shape_area,gis_id,featurecod,descriptio,capturedat,captureyea,captureact
1355,58.634527627909470,214.847562982949512,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1356,71.386933473570650,249.148987506937999,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1357,113.379143606634472,770.431749929886337,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1358,44.252928772562640,107.475199961117653,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1359,29.877249608064215,53.092586015573829,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1360,103.571629701898729,623.628300010711655,,3110,Basketball Court,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1361,68.891278290152769,276.191949981752032,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1362,102.982253377330736,625.476050005205707,,3110,Basketball Court,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1363,64.774748727170930,260.955360009021433,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1364,135.765145974297013,1132.574396534559128,,3110,Basketball Court,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1365,143.977397280289523,1311.187125982094813,,3110,Basketball Court,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1366,125.480126003201974,964.265921906788208,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1367,727.159679107360603,30544.979564596276759,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1368,97.357496258426067,533.733799988505211,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1369,47.102456911067229,114.524135993616596,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1370,106.854655090897481,372.189102444800540,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1371,402.869031774670191,7195.225391209459303,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1372,139.816266312864627,1214.186953998818808,,3110,Basketball Court,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1373,134.695455269718991,1048.235648523400641,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1374,30.159717453804259,54.721136533602163,,3110,Basketball Court,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1375,116.997968895474756,974.725903560366532,,3130,Baseball Field,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1376,96.742948343355778,615.613099951116055,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1377,32.457933492038002,65.821599017656808,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1378,83.730714919689873,245.411381983411729,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1379,132.116452178943518,1071.142511941326802,,3120,Tennis Court,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1380,156.071242850829833,1478.422879498967632,,3110,Basketball Court,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1381,101.155344781227996,530.303229110881944,,3120,Tennis Court,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1382,98.298053334277583,506.932600018845505,,3110,Basketball Court,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1383,104.166600453561017,560.377650049446515,,3120,Tennis Court,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1384,146.007596767530572,1328.136614490763577,,3120,Tennis Court,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1385,80.728125437330647,361.679569931231697,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1386,90.139871127466066,500.986813053663013,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1387,124.407735242474232,644.208934003381387,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1388,64.276839764742078,255.838500537403945,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1389,46.022180881306099,93.722428024984268,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,E
1390,326.318661663060482,7286.171051958018325,,3130,Baseball Field,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1391,138.463945016683056,648.290728514853186,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1392,310.415756565207062,4626.481059390414885,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1393,334.214972226933583,4835.887143511175964,,3120,Tennis Court,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1394,482.384174214446887,13012.696903499772816,,3130,Baseball Field,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1395,31.319145859471277,53.074847465980952,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1396,74.044119308346424,313.584351995475572,,3110,Basketball Court,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1397,43.166674990422472,109.612652941946806,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1398,195.367942212196567,2071.975658414575264,,3150,Soccer Field,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1399,48.090643315087377,140.174070984930268,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1400,389.943342919533620,1968.228778442748080,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1401,1051.926553324185761,53604.328817130568495,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1402,139.123954098788971,1044.754773992229502,,3150,Soccer Field,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1403,86.071506902994201,316.382545948363941,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1404,209.911791678651468,2373.196839066957637,,3150,Soccer Field,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1405,67.579872441134114,262.216566476982734,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1406,241.645225082676404,1511.020745506769117,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1407,64.213798071935742,252.001103052117060,,3110,Basketball Court,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1408,48.418676260642755,144.071766986279727,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1409,382.204232112639602,1252.768999029131464,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1410,84.090034376226129,360.933853558941905,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1411,82.158855263729151,396.884951896015139,,3110,Basketball Court,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1412,85.462852172838396,437.431356010461855,,3110,Basketball Court,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1413,66.415719367068618,287.565842552528977,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1414,32.537837818479701,65.161409989666339,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1415,62.343177925185159,200.535196541357379,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1416,46.998183644970510,152.470397509879405,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1417,134.861672660891912,1189.015455066183677,,3120,Tennis Court,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1418,839.442038128745935,3017.465156271926389,,3160,Track,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1419,50.166087485147465,141.857583994514101,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1420,395.427045248833565,9263.035615849516034,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1421,109.575777773517274,667.780427085326210,,3120,Tennis Court,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1422,45.036718221539111,127.500879983792899,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1423,276.355044125650693,3396.093139934523606,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1424,74.265751861738906,321.734723471097936,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1425,131.259941866586871,963.294621491896351,,3130,Baseball Field,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1426,80.026801179119815,388.082578947344700,,3110,Basketball Court,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1427,98.753115657518052,544.847165980258183,,3110,Basketball Court,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1428,155.732216787026260,889.473037573374427,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1429,65.518391746413869,241.265745534349435,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1430,92.717993246401647,456.374060557040991,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1431,63.656520424613674,268.629888999052753,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1432,51.012099286624597,141.800020548735375,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1433,530.173004708039002,13581.151240066839819,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1434,58.110709294301486,207.177499545934523,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1435,64.693637297950289,153.519885017419000,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1436,61.205054944045813,182.525569981901270,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1437,71.801172924525417,264.252716996409163,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1438,36.186995038300772,66.292351014004808,,3110,Basketball Court,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1439,49.083958335963636,132.184914014982866,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1440,105.182333540308790,664.398149963072001,,3110,Basketball Court,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1441,36.085894374511973,78.888972491039112,,3110,Basketball Court,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1442,153.678406274498542,1608.564884958635730,,3130,Baseball Field,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1443,104.330788975729448,678.831650029523644,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1444,67.287225855331457,280.281497521671042,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1445,205.801990607153783,2524.442235473324217,,3120,Tennis Court,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1446,46.536648184283791,127.103550003883242,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1447,20.215113415042477,23.620700020048023,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1448,140.452916309593036,684.209080006701925,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1449,19.899525940598402,22.590699985067545,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1450,142.431629337192192,892.780850034607170,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1451,340.271682182660641,4643.726240482346839,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,E
1452,57.329759213710688,183.051422456003138,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1453,295.026966636618738,5476.254149960847826,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1454,277.920847849368613,3181.066221552101979,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1455,44.315999889242136,122.131705986216900,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1456,32.814379203546657,73.918792524829954,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1457,43.438889259558159,91.407981511212654,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1458,164.143264266457834,1529.863961102037820,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1459,26.094228658694444,42.543499980583789,,3110,Basketball Court,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1460,47.530497844281712,140.730839974369701,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1461,59.709632551341457,149.840419992258688,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1462,125.806123377795615,988.549804986310846,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1463,35.303384454037406,78.902615989987197,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1464,43.166795807135387,116.244830460845648,,3110,Basketball Court,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1465,144.099703996308392,1297.806856109943737,,3120,Tennis Court,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1466,55.383051577457131,167.778099960857617,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1467,29.430130586444825,21.806729986777977,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1468,72.959288692560705,289.552125031888522,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1469,36.008661427890146,80.679469482944938,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1470,52.586327417316916,168.094649995433542,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1471,371.164181811492710,7652.411748804623130,,3130,Baseball Field,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1472,36.321621687752767,82.383100010403993,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1473,85.750917026132299,450.584179049642330,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1474,33.239326568565382,68.282499990254649,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1475,99.441775722231057,349.115149987960592,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1476,75.235041499983822,330.923428987809928,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1477,107.568979238232060,665.168935043355987,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1478,60.773236198473505,202.913846974964315,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1479,56.225222066720931,130.316363028438673,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1480,110.145375303655470,720.829190038246566,,3110,Basketball Court,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1481,359.699523387870727,7564.883583514500060,,3130,Baseball Field,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1482,54.205266953310442,156.342899998460325,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1483,91.866148255454789,399.467950068040921,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1484,36.540917442830107,73.160217484611351,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1485,63.327123557371358,100.754024498124892,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1486,56.353349831229501,193.826469977692454,,3110,Basketball Court,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1487,177.609111646358144,830.972651476025248,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1488,67.233046201875979,169.871933973912519,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1489,135.001487299314419,764.397184937516727,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1490,79.310246351448285,370.842007541673581,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1491,101.110348235695909,589.419599954681075,,3110,Basketball Court,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1492,115.230298488801509,828.568554015118252,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1493,36.438341424174631,80.140913977724381,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1494,82.787176830379536,401.150567471158581,,3110,Basketball Court,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1495,196.191765155964930,2403.066399001334048,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1496,82.852331445658336,402.225314557375725,,3110,Basketball Court,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1497,77.337668147743855,355.680621936490297,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1498,64.324458669884010,263.016255997502299,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1499,360.604698002998305,6768.096600748995115,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1500,340.580914240249570,8364.133602615862401,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1501,48.134828975871166,145.281362535337735,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1502,193.230631759137509,2189.878067474669479,,3120,Tennis Court,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1503,37.937700688288153,86.397365493047346,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1504,64.602795093066163,252.682490997627752,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1505,119.201008447134981,883.654898058431286,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1506,59.858242054905183,221.029543581104519,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1507,34.382240574303481,72.787867960606491,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1508,337.343751786533346,7085.777995267235383,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1509,36.949255474674885,83.842520996246208,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1510,97.100986636910648,375.585332472199127,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1511,63.224936177593008,198.214705961566665,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1512,80.187806945354453,234.702347490357397,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1513,329.921583113045756,5747.197843611133067,,3140,Football Field,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1514,364.451835458017683,1293.282633768324104,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1515,60.551809514761729,207.297844505069435,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1516,62.374057513291667,228.441120017903955,,3110,Basketball Court,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1517,95.443378472596549,618.223603998098838,,3130,Baseball Field,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1518,263.832003863352043,4474.558159014213743,,3130,Baseball Field,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1519,45.835509807318140,109.338841044548914,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1520,69.996322084870741,131.678879486569940,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1521,136.396116857844987,1156.423893495824359,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1522,28.440054402370254,63.917436002214195,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1523,102.767471646932449,621.418390012840405,,3110,Basketball Court,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1524,107.919411630972519,640.862881035785222,,3120,Tennis Court,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1525,177.841856775934474,715.213383988245937,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1526,152.322622321236622,1384.214121641729434,,3110,Basketball Court,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1527,59.924307037477497,189.171408019481049,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1528,145.637389379680059,631.592257492646809,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1529,44.647178063913429,123.139427036139324,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1530,91.564192420196790,461.957773425740299,,3110,Basketball Court,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1531,63.392113175904697,267.280428511344269,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1532,38.783626883288292,113.717951000147849,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1533,65.193542749476819,263.027734957049915,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1534,37.928586483970371,101.807961032449398,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1535,118.147657094214267,565.481928069983951,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1536,53.392915505622355,176.729647506243509,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1537,145.728534848862097,583.589139982084362,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1538,85.893478280148102,401.239666008162487,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1539,53.258158498122576,175.628245008553506,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1540,77.118893561295209,236.623144018036641,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1541,213.434470815555983,2753.157528358450236,,3130,Baseball Field,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1542,60.677755459748404,220.636035563932012,,3110,Basketball Court,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1543,263.507047995548930,4150.136170617563039,,3150,Soccer Field,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1544,105.164780758234272,588.598902033167747,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1545,59.861723431383055,196.723946951695410,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1546,167.675403604439424,1595.455119018449523,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1547,83.562856933144033,431.051785993235512,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1548,94.718004578434773,519.448725522511268,,3110,Basketball Court,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1549,91.977808358012680,425.828654495855972,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1550,74.346977442448278,290.153151970299689,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1551,60.216357245126076,189.974797543739299,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1552,54.326802752006095,177.835774461617063,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1553,72.422845980322478,290.969661991768078,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1554,73.675617167737002,312.212466532682186,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1555,44.692168319844946,124.504353961749274,,3110,Basketball Court,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1556,56.996178160967503,198.888075530993092,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1557,62.037006201573320,179.918116544335618,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1558,34.785247483836947,70.338397464309779,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1559,20.573130495093501,25.318852000258818,,3110,Basketball Court,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1560,66.392257221172386,217.682477032639042,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1561,89.440115300156975,455.289465967131832,,3110,Basketball Court,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1562,64.332785034802910,266.984706482776744,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1563,331.551107988030026,5483.897226573918488,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1564,164.724419179129427,1963.709937934781465,,3130,Baseball Field,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1565,188.383290396477889,1059.188429004721002,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1566,188.652280186382626,2204.299372462017800,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1567,51.925150243114196,176.431738009234778,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1568,142.453878764946438,1240.141134401646241,,3110,Basketball Court,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1569,26.118352561029553,47.143874009596018,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1570,369.134559378688436,3389.248016316922076,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1571,26.866590429732632,39.326704510814501,,3110,Basketball Court,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1572,48.417118282653199,138.671090954529120,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
1573,693.607051082520798,8142.686676602264015,,3170,Other Recreational Area,2015-04-24T00:00:00Z,2015-04-24T00:00:00Z,A
