@relation 'team_yearly_mean-weka.filters.unsupervised.attribute.Remove-R23,40-43,61,66,76'

@attribute tmID {ATL,BOS,CHA,CHH,CHI,CLE,DAL,DEN,DET,GSW,HOU,IND,LAC,LAL,MEM,MIA,MIL,MIN,NJN,NOH,NOK,NYK,ORL,PHI,PHO,POR,SAC,SAS,SEA,TOR,UTA,VAN,WAS}
@attribute year numeric
@attribute stint numeric
@attribute GP numeric
@attribute GS numeric
@attribute minutes numeric
@attribute points numeric
@attribute oRebounds numeric
@attribute dRebounds numeric
@attribute rebounds numeric
@attribute assists numeric
@attribute steals numeric
@attribute blocks numeric
@attribute turnovers numeric
@attribute PF numeric
@attribute fgAttempted numeric
@attribute fgMade numeric
@attribute ftAttempted numeric
@attribute ftMade numeric
@attribute threeAttempted numeric
@attribute threeMade numeric
@attribute PostGP numeric
@attribute PostMinutes numeric
@attribute PostPoints numeric
@attribute PostoRebounds numeric
@attribute PostdRebounds numeric
@attribute PostRebounds numeric
@attribute PostAssists numeric
@attribute PostSteals numeric
@attribute PostBlocks numeric
@attribute PostTurnovers numeric
@attribute PostPF numeric
@attribute PostfgAttempted numeric
@attribute PostfgMade numeric
@attribute PostftAttempted numeric
@attribute PostftMade numeric
@attribute PostthreeAttempted numeric
@attribute PostthreeMade numeric
@attribute height_x numeric
@attribute weight_x numeric
@attribute age numeric
@attribute g numeric
@attribute mp numeric
@attribute per numeric
@attribute ts numeric
@attribute 3par numeric
@attribute ftr numeric
@attribute orb numeric
@attribute drb numeric
@attribute trb numeric
@attribute ast numeric
@attribute stl numeric
@attribute blk numeric
@attribute tov numeric
@attribute usg numeric
@attribute ows numeric
@attribute dws numeric
@attribute ws numeric
@attribute ws_48 numeric
@attribute obpm numeric
@attribute dbpm numeric
@attribute bpm numeric
@attribute vorp numeric
@attribute ows_48 numeric
@attribute dws_48 numeric
@attribute shot numeric
@attribute team_mar numeric
@attribute team_mp numeric
@attribute year_3par numeric
@attribute team_ts numeric
@attribute tm_usg numeric
@attribute tm_ts_w_o_plyr numeric
@attribute reb_vers numeric
@attribute defense numeric
@attribute val_shot numeric
@attribute offense numeric
@attribute mpg_int numeric
@attribute raw_spm numeric
@attribute min numeric
@attribute raw_contrib numeric
@attribute tm_sum numeric
@attribute tm_adj numeric
@attribute bpm_2 numeric
@attribute stderr numeric
@attribute contrib numeric
@attribute vorp_2 numeric
@attribute reb_vers_2 numeric
@attribute val_shot_2 numeric
@attribute offense_2 numeric
@attribute defense_2 numeric
@attribute mpg numeric
@attribute raw_obpm numeric
@attribute contrib_2 numeric
@attribute tm_ortg numeric
@attribute tm_sum_2 numeric
@attribute tm_adj_2 numeric
@attribute tm_drtg numeric
@attribute obpm_2 numeric
@attribute ostderr numeric
@attribute ocontrib numeric
@attribute ovorp numeric
@attribute dbpm_2 numeric
@attribute dstderr numeric
@attribute dcontrib numeric
@attribute dvorp numeric
@attribute sum_spm numeric
@attribute min_2 numeric
@attribute mpg_2 numeric
@attribute rempg numeric
@attribute bpm_3 numeric
@attribute contrib_3 numeric
@attribute vorp_3 numeric
@attribute vorp_gm numeric
@attribute o_bpm numeric
@attribute ocontrib_2 numeric
@attribute ovorp_2 numeric
@attribute ovorp_gm numeric
@attribute d_bpm numeric
@attribute dcontrib_2 numeric
@attribute dvorp_2 numeric
@attribute dvorp_gm numeric
@attribute exp_bpm numeric
@attribute truetalentbpm numeric
@attribute exp_min numeric
@attribute truetalentvorp numeric
@attribute truetimevorp numeric
@attribute worp numeric
@attribute o_worp numeric
@attribute d_worp numeric
@attribute adjusted_worp numeric
@attribute estimated_position numeric
@attribute bbref_pos numeric
@attribute age_on_feb_1 numeric
@attribute yrs_experience numeric
@attribute height_y numeric
@attribute weight_y numeric
@attribute rounded_position numeric
@attribute rounded_age numeric

@data
BOS,2004,1.1,59.3,0,1703.5,752,66.2,192.2,258.4,165.7,53.2,31.1,112.1,141.6,592.4,277,198.9,157.1,117,40.9,4.5,144.8,56.2,5,16.7,21.7,11.5,5,3.3,10.2,12.6,47.4,20.7,14.9,11.9,9.4,2.9,80.3,219.4,28.8,55.4,1668.7,14.4,0.4957,0.2048,0.2285,5.94,15.52,10.74,16.61,1.83,1.45,14.15,20.02,1.89,1.53,3.41,0.0796,-0.06,0.11,0.08,1.27,0.0354,0.0442,17.19,-0.835,19755,0.187,0.524,337971.5,0.5253,0.987,0.021,0.014,-0.714,-0.125,0.166,0.4221,0.409,-0.25,-0.151,0.01,2.39,0.4,1.25,0.3,0.25,-0.55,0.04,-0.06,-0.03,0.35,0.33,1.07,-0.13,-1.13,-0.17,1.6,0.33,1.05,0.18,1.75,0.09,0.2,-0.35,0.42,27.74,25.45,0.01,0.4,1.25,1.49,-0.17,0.33,1.05,1.23,0.18,0.09,0.2,0.24,-0.3,-0.15,0.489,1.32,1.44,3.38,2.84,0.56,3.93,3.17,3.4,29.211,7.2,80.4,220.9,3.1,29.2
BOS,2005,1.25,41,0,1219.5,599.625,36.125,149,185.125,120.5,30.5,20.375,84.125,107,457.75,213.125,168.75,132.5,109.625,40.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.75,222.125,27.125,67.5,1980.625,13.0625,0.5175,0.203,0.320625,4.8125,13.0625,9.025,13.675,1.1625,1.4375,13.1625,21.825,3.0125,1.7,4.7,0.061375,-0.75,-1.025,-1.775,1.25,0.021875,0.0395,19,0.56125,19836.25,0.196,0.53875,341689.375,0.535875,-0.56625,-0.64875,-0.0175,-0.935,-0.20625,-2.35625,0.498625,0.2,-1.02875,0.34,-2.025,2.85,0.3,1.275,-0.275,0.25,-0.7,-0.1375,-0.125,-0.975,0.5125,1.0375,0.4125,0.175,-0.4625,-0.8125,1.9,0.5375,1.4125,-1.2125,2.1,-0.25,-0.1,0.3625,0.4875,26.0875,24.5375,-2.025,0.3,1.275,1.15,-0.8125,0.5375,1.4125,1.35,-1.2125,-0.25,-0.1,-0.175,-0.2875,-0.45,0.44375,1.2625,1.375,3.475,3.7625,-0.2875,3.7,2.95,3,27.62875,4.625,78.875,224.125,3,27.5
CHA,2004,1.125,38,0,913.625,328.5,14.5,72.125,86.625,232.875,54.75,7.5,63.375,94.875,284.625,121.875,96.5,77.375,22.375,7.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.625,215.125,27.75,36.75,579.375,9.0625,0.40675,0.091625,0.221875,3.675,11.725,7.675,16.6625,2.8375,3.8125,24.3875,17.3875,0.2625,0.5,0.775,-0.02525,-5.3625,1.025,-4.35,-0.1625,-0.127,0.10175,13.15,-3.0525,19786.25,0.187,0.510625,338305.75,0.511375,-1.065,2.5425,-0.1675,-3.89375,-1.8225,-4.23875,0.146375,-0.395,-1.73,-0.385,-4.6375,4.575,-0.4625,-0.1625,-0.525,0.075,-4.2375,0.2625,-0.95,-5.4125,-0.25,-1.0125,0.5125,-0.3375,-2.025,-5.725,3.075,-0.2875,-0.0625,1.125,3.3375,-0.1625,-0.1,-6.875,0.15,13.7125,11.7125,-4.6375,-0.4625,-0.1625,-0.3,-5.725,-0.2875,-0.0625,-0.4125,1.125,-0.1625,-0.1,0.075,-3.4875,-3.575,0.0825,0.025,0.075,-0.4375,-0.175,-0.2875,0.2125,2.5125,2.625,28.34375,5.625,75.75,216.75,2.375,28.375
CHA,2005,1.333333,54.333333,0,1519.666667,568.666667,49,161.666667,210.666667,225,75.666667,9,81.666667,136.666667,513.333333,206,150.333333,117.333333,116,39.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.333333,216,26.666667,48.666667,1270,7.7,0.434667,0.190333,0.223333,6.8,13.6,10.166667,18.366667,1.6,0.4,17.233333,17.733333,1.733333,0.9,2.666667,-0.019667,-4.066667,-2.566667,-6.633333,0.366667,-0.042333,0.022667,14.5,-5.523333,19863.33333,0.196,0.508333,342993.3333,0.507667,-1.783333,-0.65,-0.05,-2.96,-0.966667,-6.36,0.320333,-0.03,-2.363333,-0.853333,-7.233333,3.4,-0.233333,0.433333,-0.366667,0.166667,-2.8,0.033333,-0.5,-3.466667,0.366667,-2.866667,0.9,-0.833333,-2.666667,-4.3,2.233333,0.2,0.733333,-2.866667,2.466667,-0.433333,-0.333333,-1.433333,0.333333,20.866667,18.4,-7.233333,-0.233333,0.433333,-0.6,-4.3,0.2,0.733333,0.1,-2.866667,-0.433333,-0.333333,-0.733333,-2.466667,-3,0.27,0.366667,0.433333,1.133333,2,-0.833333,1.1,2.833333,2.666667,27.08,4.666667,76.666667,217,2.666667,27
CHH,2000,1.2,64.8,0,2292.2,849.4,121.4,275,396.4,238,87.4,56.8,130.4,205.8,718.6,310,258.2,193,108.4,36.4,8,292.6,109.8,16.2,34.4,50.6,23,12.2,6.2,13,25.8,86,38.4,35,26.4,16.6,6.6,77.6,203.8,28,74,1911,13.66,0.4974,0.1412,0.2892,5.54,11.56,8.66,19.8,1.82,1.44,13.8,18.84,1.72,2.5,4.2,0.0932,-0.72,-0.18,-0.88,0.98,0.038,0.0552,16.26,1.82,19780,0.167,0.5286,340870.4,0.531,0.748,0.118,0.048,-1.448,-0.332,-0.914,0.4828,-0.02,2.702,-0.106,-1.02,2.26,-0.04,0.92,0.36,0.26,-0.84,0.06,-0.16,-0.34,0,0.22,2.48,-0.46,1.6,-0.76,1.52,-0.24,0.58,-0.26,1.7,0.2,0.34,-0.52,0.48,24.52,23.3,-1.02,-0.04,0.92,0.88,-0.76,-0.24,0.58,0.6,-0.26,0.2,0.34,0.32,-0.38,-0.68,0.44,1.1,1.04,2.52,1.6,0.92,2.76,2.36,2.4,28.472,5.6,77.6,205.8,2.2,28.6
CHH,2001,1,68.142857,0,1975.857143,771.714286,101.285714,234.285714,335.571429,192,69,44,106.571429,168,669.142857,296.285714,194,142.571429,105.857143,36.571429,7.714286,239.285714,96.571429,11.285714,28.285714,39.571429,21.571429,9.571429,6.142857,14.571429,25,86,35.285714,28.714286,20.571429,14.571429,5.428571,79,215.714286,27.571429,64.857143,1890.285714,12.685714,0.500857,0.080429,0.428,6.928571,15.628571,11.228571,13.571429,1.771429,1.771429,16.185714,18.485714,2.142857,2.757143,4.857143,0.088714,-2.014286,0.514286,-1.485714,1.328571,0.022857,0.065857,15.485714,1.402857,19858.57143,0.17,0.512857,341596.2857,0.512857,-0.31,0.198571,-0.032857,-0.685714,-0.33,-1.122857,0.475714,0.624286,4.425714,-0.551429,-1.685714,2.442857,0.385714,1.357143,0.042857,0.242857,-1.3,0.028571,-0.185714,-1.2,0.428571,-0.8,3.742857,-0.957143,2.257143,-2.128571,1.628571,-0.085714,0.728571,0.471429,1.785714,0.471429,0.6,-2.614286,0.471429,25.228571,23.871429,-1.685714,0.385714,1.357143,1.2,-2.128571,-0.085714,0.728571,0.628571,0.471429,0.471429,0.6,0.614286,-0.314286,-0.742857,0.434286,1.414286,1.328571,3.585714,1.942857,1.614286,3.614286,3.085714,3.142857,28.132857,4.857143,79.142857,216.714286,3,28.285714
CHI,2000,1,65.8,0,2354.6,1061.2,126.4,259.8,386.2,195.4,82.4,51,141.8,193.8,931.6,414.6,286.8,217.6,49.4,14.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.8,233.6,21.8,55.2,1715,15.62,0.5058,0.0688,0.389,7.22,13.76,10.48,11.86,1.72,1.68,12.46,23.46,1.32,1.78,3.08,0.0868,-0.88,-0.12,-0.94,0.7,0.0372,0.0496,20.54,-3.84,19800,0.167,0.5086,333344.4,0.5074,-0.076,0.118,-0.042,-0.558,0.324,-0.192,0.433,0.416,-1.056,-0.708,-0.92,2.26,-0.1,0.76,0.26,0.24,-0.46,0,0.16,0.22,0.4,-4.18,-0.3,-0.96,0.36,-0.7,1.5,-0.12,0.58,-0.2,1.68,0.02,0.18,-0.5,0.44,31,28.6,-0.92,-0.1,0.76,0.64,-0.7,-0.12,0.58,0.64,-0.2,0.02,0.18,0.02,-0.08,-0.44,0.442,0.8,0.7,2.02,1.62,0.42,1.82,3.34,3.2,22.47,1,79.8,236.6,3.2,22.6
CHI,2001,1.285714,39.857143,0,1145.428571,471.857143,45.714286,118.285714,164,141.285714,42,11.571429,74,93.285714,409.571429,175.428571,135.714286,106.428571,40.142857,14.571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.571429,211.428571,25.857143,59,1808.142857,13.742857,0.478286,0.073857,0.403429,3.571429,12.5,7.957143,22.485714,1.9,0.8,14.314286,19.4,1.971429,1.328571,3.3,0.071714,-0.985714,-0.742857,-1.742857,0.671429,0.036,0.035714,16.742857,-4.885714,19872.85714,0.17,0.506429,339108.1429,0.506429,1.197143,-0.157143,0.085714,-1.622857,-0.065714,-0.647143,0.454,0.354286,-0.635714,-1.047143,-1.685714,2.4,-0.185714,0.728571,0.157143,0.271429,-0.557143,0.114286,-0.042857,-0.071429,0.6,-3.042857,0.8,-0.9,-1.842857,-0.985714,1.6,0.142857,0.928571,-0.728571,1.785714,-0.328571,-0.2,-0.257143,0.442857,27.742857,25.985714,-1.685714,-0.185714,0.728571,0.7,-0.985714,0.142857,0.928571,0.957143,-0.728571,-0.328571,-0.2,-0.271429,-0.757143,-1.157143,0.375714,0.814286,0.714286,1.957143,2.471429,-0.557143,1.914286,2.257143,2.285714,26.215714,3.285714,77.571429,211.428571,2.285714,26.285714
CHI,2002,1,61.8,0,2023,976.8,88.4,236.6,325,202.6,56.4,30.6,153,183.4,853.6,358.6,240.4,199,162.2,60.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.6,213.6,29.6,54.4,1369.8,15.14,0.5164,0.1006,0.2704,6.18,14.1,10.14,18.86,1.72,1.36,15.84,20.38,1.5,1.42,2.9,0.096,0.08,-0.14,-0.08,0.82,0.0472,0.0488,17.36,-0.572,19820,0.181,0.518,339061.8,0.517,1.022,-0.098,0.084,-0.698,-0.196,0.028,0.3454,0.172,-0.152,-0.108,-0.1,2.34,0.12,0.82,0.4,0.3,-0.22,0.02,-0.1,0.4,0.26,-0.94,0.6,-0.36,0.36,0.04,1.54,0.14,0.72,-0.14,1.72,0,0.08,0.2,0.34,27.16,25.02,-0.1,0.12,0.82,1.42,0.04,0.14,0.72,1.5,-0.14,0,0.08,-0.04,-0.38,-0.2,0.476,1.28,1.34,2.26,1.98,0.28,3.62,2.78,2.8,29.89,6.6,79.6,213.6,2.8,30
CHI,2003,1.625,32.5,0,731.125,228.875,54.875,113,167.875,55.625,24.5,14.875,39,69.5,208.125,88.75,58.5,43.125,21,8.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.125,213.625,29.125,55,1503.125,13.125,0.5055,0.090125,0.31775,7.075,15.3125,11.1625,13.5625,1.7,1.4625,16.575,18.2625,1.2375,1.1875,2.45,0.067875,-1.3875,-0.3375,-1.7625,0.5375,0.028875,0.039,15.35,-4.7775,19898.75,0.182,0.51025,339418.125,0.5105,-0.1125,-0.05875,-0.02125,-0.63375,-0.53,-1.33375,0.378,-0.005,-3.25125,-0.4975,-1.8375,2.4875,-0.225,0.55,0.15,0.2625,-1.2,-0.0125,-0.275,-1.125,0,-2.4,-1.125,-0.325,-2.3875,-1.45,1.6375,-0.1375,0.5,-0.375,1.8375,-0.0625,0.0375,-1.1,0.375,23.85,22.2375,-1.8375,-0.225,0.55,0.4875,-1.45,-0.1375,0.5,0.45,-0.375,-0.0625,0.0375,0.0625,-1.5375,-1.7,0.29875,0.625,0.625,1.4375,1.3375,0.1375,1.6625,2.95,3.5,29.46125,5.625,79.125,214.25,3,29.5
CHI,2004,1,55.875,0,978,331.25,64.125,125.125,189.25,68.5,24.75,13.5,59.75,98.25,290,127.25,81.25,60.75,42.625,16,5.375,104,46.875,6.125,11.5,17.625,8.375,3.375,1.125,6.75,16,41.875,17,10.5,7.375,13.625,5.5,77.625,200.625,29.25,29.375,594.625,8.325,0.441125,0.1895,0.20125,3.9625,13.1375,8.575,15.275,1.525,1.025,18.3125,17.325,0.1,0.5875,0.7,0.009,-3.9,-0.375,-4.3,-0.0875,-0.048375,0.057375,14.0125,-1.86,19901.875,0.187,0.50725,339065.375,0.507625,-1.1425,-0.58625,-0.085,-1.5325,-1.36375,-4.62875,0.1495,-0.36625,-1.87,-0.0725,-4.7,3.225,-0.425,-0.1125,-0.6,0.1625,-2.1625,-0.0375,-0.725,-3.35,-0.3,-3.475,0.225,-0.875,1.625,-4.2375,2.1625,-0.425,-0.1875,-0.4375,2.3875,0.025,0.0625,-3.8,0.1375,18.7,15.4,-4.7,-0.425,-0.1125,-0.625,-4.2375,-0.425,-0.1875,-0.575,-0.4375,0.025,0.0625,-0.05,-2.5625,-3.1625,0.1225,0.0375,-0.0625,-0.3125,-0.4875,0.1625,-0.1625,2.4,2.75,29.5325,5.375,77.25,202.75,2.5,29.375
CHI,2005,1,39.142857,0,450.571429,175,22.142857,53,75.142857,27,9.428571,7,29,57,162.571429,73.714286,32.142857,20.285714,20.571429,7.285714,3.714286,42,11.857143,1.714286,5.285714,7,2.571429,0.714286,1.857143,3.285714,5,11.571429,5.142857,1.285714,0.857143,1.428571,0.714286,79.285714,224.142857,28.285714,42,750.142857,13.142857,0.526571,0.181857,0.233286,5.271429,10.957143,8.071429,14.7,1.5,1.314286,13.171429,19.5,0.642857,0.771429,1.4,0.090571,-1.185714,-0.685714,-1.885714,0.1,0.040286,0.050429,16.914286,-0.745714,19858.57143,0.196,0.523,339488.7143,0.522286,-0.607143,-0.291429,0.04,-0.255714,-1.432857,-2.584286,0.188714,-0.431429,-4.077143,0.637143,-1.957143,2.771429,-0.314286,0.085714,-0.071429,0.314286,-0.257143,-0.042857,-0.742857,-0.828571,-0.085714,-2.428571,-1.142857,-0.357143,1.7,-1.185714,1.814286,-0.185714,0.157143,-0.771429,2.014286,-0.142857,-0.071429,-0.4,0.2,16.5,14.628571,-1.957143,-0.314286,0.085714,0.014286,-1.185714,-0.185714,0.157143,0.2,-0.771429,-0.142857,-0.071429,-0.171429,-2.571429,-2.328571,0.188571,0.071429,0.157143,0.185714,0.4,-0.214286,0.4,2.957143,2.714286,28.798571,5.857143,79.285714,224.857143,2.857143,28.857143
CLE,2000,1.454545,41.090909,0,1020.545455,371.454546,44.363636,123.090909,167.454546,118.363636,33.090909,17.090909,63.181818,83.636364,317.090909,139.636364,105.636364,85.090909,24,7.090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.181818,204,27.181818,53.272727,1273.181818,12.709091,0.480182,0.099545,0.256364,4.372727,11.118182,7.790909,18.845455,1.945455,0.845455,12.827273,17.490909,1.145455,1.009091,2.163636,0.078091,-1.090909,-0.2,-1.3,0.345455,0.032273,0.045818,15.181818,-1.476364,19820.90909,0.167,0.517273,337691.6364,0.517727,0.421818,-0.042727,0.011818,-1.086364,-0.859091,-1.567273,0.321,-0.277273,-3.107273,0.266364,-1.309091,2.645455,-0.309091,0.354545,0.090909,0.236364,-0.854545,0.136364,-0.436364,-0.863636,0.045455,-1.827273,-1.018182,-0.227273,0.381818,-1.109091,1.763636,-0.063636,0.454545,-0.190909,1.945455,-0.218182,-0.118182,-0.909091,0.318182,21.109091,19.018182,-1.309091,-0.309091,0.354545,0.418182,-1.109091,-0.063636,0.454545,0.454545,-0.190909,-0.218182,-0.118182,0,-1.745455,-1.7,0.270909,0.345455,0.427273,0.945455,1.263636,-0.309091,1.145455,1.981818,2.272727,27.781818,5,76.181818,204.272727,2,27.727273
CLE,2001,1,64,0,1654,609.555556,78.888889,207.333333,286.222222,171.666667,48.222222,35.333333,89,144.333333,512.555556,235.333333,147.888889,112.777778,71.111111,26.111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.111111,223.333333,25.222222,55.111111,1228.555556,13.266667,0.487,0.075778,0.280111,6.144444,14.822222,10.5,15.044444,1.733333,1.455556,14.166667,19.366667,1.022222,1.233333,2.255556,0.078111,-1.7,-0.544444,-2.222222,0.144444,0.028444,0.049889,16.611111,-1.314444,19877.22222,0.17,0.512667,338696.2222,0.513333,-0.733333,-0.016667,-0.037778,-0.931111,-0.99,-2.668889,0.309333,-0.596667,-3.262222,0.338889,-2.322222,2.588889,-0.488889,0.122222,-0.166667,0.188889,-1.2,0.022222,-0.511111,-1.666667,-0.266667,-1.466667,-1.088889,-0.144444,0.177778,-1.811111,1.722222,-0.3,0.222222,-0.544444,1.911111,-0.188889,-0.088889,-1.266667,0.3,20.111111,18.533333,-2.322222,-0.488889,0.122222,0.033333,-1.811111,-0.3,0.222222,0.155556,-0.544444,-0.188889,-0.088889,-0.122222,-1.8,-2.2,0.202222,0.388889,0.477778,0.366667,0.611111,-0.255556,1.255556,3.066667,3,25.955556,3.777778,79.111111,223.333333,3,26.111111
CLE,2002,1,59.777778,0,1524.888889,496.777778,67.111111,180.555556,247.666667,151.555556,50.777778,26.111111,105.777778,129.333333,470.888889,194,119.222222,85.666667,70.444444,23.111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.777778,213.333333,24.888889,52.444444,1152,11.077778,0.474,0.092667,0.347444,6.311111,15.033333,10.688889,11.844444,1.588889,1.6,14.5,17.3,0.455556,0.877778,1.355556,0.048667,-2.7,-0.566667,-3.255556,-0.055556,0.011778,0.036889,14.8,-2.135556,19832.77778,0.181,0.518889,342368.6667,0.520222,-1.046667,-0.137778,-0.132222,-0.97,-1.058889,-3.213333,0.290444,-0.611111,-1.277778,-0.255556,-3.466667,2.622222,-0.677778,-0.088889,-0.3,0.133333,-1.888889,-0.033333,-0.544444,-2.633333,-0.6,-0.222222,0.911111,-0.266667,-1.911111,-2.877778,1.744444,-0.588889,-0.111111,-0.588889,1.944444,-0.088889,0,-2.322222,0.288889,19.611111,17.988889,-3.466667,-0.677778,-0.088889,-0.4,-2.877778,-0.588889,-0.111111,-0.344444,-0.588889,-0.088889,0,-0.044444,-2.055556,-2.7,0.165556,0.222222,0.211111,-0.266667,-0.277778,0.022222,0.544444,2.911111,3.111111,25.621111,4.111111,78.777778,214.222222,2.777778,25.666667
CLE,2003,1.454545,37.272727,0,802.272727,253.727273,30.545455,94.545455,125.090909,95.636364,24.363636,12.818182,44.636364,72.363636,225.454546,91.909091,80.181818,62.090909,25.636364,7.818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.181818,216,26.090909,55.909091,1271.181818,11.472727,0.473091,0.070455,0.301818,6.145455,13.4,9.7,14.172727,1.463636,1.618182,14.009091,18.418182,0.781818,0.963636,1.754545,0.045,-2.809091,-0.7,-3.554545,-0.027273,0.007455,0.037545,15.863636,-3.781818,19843.63636,0.182,0.510909,339566.7273,0.511909,-0.283636,-0.273636,-0.082727,-1.280909,-0.913636,-2.752727,0.320273,-0.309091,0.195455,-0.945455,-3.7,2.527273,-0.7,-0.036364,0.036364,0.172727,-1.7,-0.1,-0.472727,-2.072727,-0.190909,-2.5,1.372727,-0.881818,-1.281818,-2.963636,1.690909,-0.490909,0.009091,-0.763636,1.854545,-0.154545,-0.072727,-2.190909,0.318182,20.518182,19.109091,-3.7,-0.7,-0.036364,-0.181818,-2.963636,-0.490909,0.009091,-0.072727,-0.763636,-0.154545,-0.072727,-0.118182,-2.063636,-2.736364,0.202727,0.281818,0.190909,-0.109091,0.072727,-0.172727,0.563636,3.063636,3,26.627273,4.181818,80.272727,217.090909,3.090909,26.636364
CLE,2004,1.333333,45.833333,0,1246.166667,390.666667,22,67.333333,89.333333,186,31.333333,5.333333,55.5,101.166667,374,151,70.333333,56.166667,95.833333,32.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.833333,210.333333,30.5,38.333333,1045.833333,14.116667,0.502,0.070667,0.262167,5.483333,13.783333,9.616667,18.116667,1.883333,1.216667,13.2,17.216667,1.3,0.75,2.066667,0.097167,-1.183333,-1.083333,-2.283333,0.083333,0.052833,0.044333,15,-1.52,19867.5,0.187,0.510667,342170.1667,0.511167,-0.725,-0.035,0.041667,-0.678333,-0.64,-2.08,0.263167,-0.385,-0.866667,-0.19,-2.266667,2.65,-0.45,0.083333,-0.25,0.283333,-0.6,0.066667,-0.333333,-0.85,0.05,-0.3,1.166667,-0.316667,-1.216667,-1.15,1.766667,-0.066667,0.366667,-1.116667,1.933333,-0.35,-0.283333,-0.033333,0.266667,23.716667,21.3,-2.266667,-0.45,0.083333,0.1,-1.15,-0.066667,0.366667,0.716667,-1.116667,-0.35,-0.283333,-0.616667,-1.266667,-1.8,0.255,0.35,0.15,0.233333,0.966667,-0.733333,0.4,2.65,3,31.116667,8.166667,78.833333,210.833333,2.5,31.166667
CLE,2005,1,57.166667,0,1395.833333,400.5,41,147.666667,188.666667,119.333333,39.5,15.666667,64.666667,111.5,355.666667,144,87.333333,63,142,49.5,8.333333,213.333333,55.5,7.666667,19.166667,26.833333,15.333333,6.666667,2.166667,8.833333,18.666667,53.5,20.166667,13.5,10.5,13.833333,4.666667,78.666667,208.666667,29.5,63.833333,1630.833333,14.8,0.533833,0.278333,0.463167,6.933333,15.066667,10.95,14.083333,1.883333,1.083333,13.75,16.983333,2.866667,1.716667,4.583333,0.1175,0.666667,-0.283333,0.4,1.383333,0.068667,0.048833,14.783333,1.208333,19821.66667,0.196,0.535167,345531.6667,0.533833,-0.26,0.068333,0.051667,0.671667,-0.473333,0.008333,0.410833,0.513333,-0.256667,0.341667,0.333333,2.416667,0.6,1.45,0.083333,0.333333,0.233333,0.1,-0.266667,0.483333,0.683333,1.866667,1.483333,0.15,-0.666667,0.65,1.6,0.733333,1.433333,-0.283333,1.783333,-0.1,0.033333,0.933333,0.4,23.916667,22.416667,0.333333,0.6,1.45,1.666667,0.65,0.733333,1.433333,1.65,-0.283333,-0.1,0.033333,0.05,-0.65,-0.133333,0.456667,1.6,2.033333,3.85,3.816667,0.033333,5.5,2.783333,3,29.983333,7.333333,78.666667,210.333333,2.833333,30.166667
DAL,2000,1.222222,55.444444,0,1742,774.777778,58.222222,202,260.222222,178.111111,56.777778,25.888889,99.555556,147.222222,618.888889,286.444444,179,146.444444,143,55.444444,7.111111,222.222222,91.222222,9.666667,24.777778,34.444444,17.555556,5.777778,2.555556,10.666667,19.555556,80,31.111111,26.666667,22.666667,17.888889,6.333333,79,213.555556,25.555556,67.111111,2029.444444,13.733333,0.525444,0.176,0.249222,4.933333,12.011111,8.466667,15.433333,1.355556,1.455556,13.622222,18.655556,2.588889,1.166667,3.755556,0.082667,0.111111,-0.5,-0.4,1.022222,0.052667,0.03,16.155556,-0.236667,19760.55556,0.167,0.532,342033,0.532,-0.08,-0.458889,0.04,-0.238889,0.026667,-0.75,0.513444,-0.176667,-1.881111,0.318889,-0.455556,2.322222,-0.011111,1,-0.033333,0.288889,-0.355556,-0.122222,0.011111,-0.188889,0.244444,2.177778,1.244444,0.288889,-2.4,0.088889,1.544444,0.366667,1.255556,-0.533333,1.722222,-0.4,-0.255556,0.611111,0.5,27.944444,26.2,-0.455556,-0.011111,1,1.077778,0.088889,0.366667,1.255556,1.3,-0.533333,-0.4,-0.255556,-0.211111,-0.066667,-0.333333,0.438889,1.088889,0.944444,2.733333,3.377778,-0.644444,2.544444,2.733333,2.888889,26.215556,3.555556,79.111111,213.555556,2.555556,26.333333
